Date,Adj Close,Ticker
2022-12-31,12.3100004196167,BYND
2023-01-31,16.43000030517578,BYND
2023-02-28,17.84000015258789,BYND
2023-03-31,16.229999542236328,BYND
2023-04-30,13.539999961853027,BYND
2023-05-31,10.149999618530273,BYND
2023-06-30,12.979999542236328,BYND
2023-07-31,17.200000762939453,BYND
2023-08-31,11.800000190734863,BYND
2023-09-30,9.619999885559082,BYND
2023-10-31,5.96999979019165,BYND
2023-11-30,6.619999885559082,BYND
2012-11-30,750.0,CANF
2012-12-31,711.0,CANF
2013-01-31,765.0,CANF
2013-02-28,688.5,CANF
2013-03-31,721.5,CANF
2013-04-30,657.0,CANF
2013-05-31,585.0,CANF
2013-06-30,580.5,CANF
2013-07-31,637.5,CANF
2013-08-31,622.5,CANF
2013-09-30,754.5,CANF
2013-10-31,852.0,CANF
2013-11-30,925.5,CANF
2013-12-31,901.5,CANF
2014-01-31,727.5,CANF
2014-02-28,903.0,CANF
2014-03-31,753.0,CANF
2014-04-30,747.0,CANF
2014-05-31,597.0,CANF
2014-06-30,535.5,CANF
2014-07-31,562.5,CANF
2014-08-31,582.0,CANF
2014-09-30,490.5,CANF
2014-10-31,417.0,CANF
2014-11-30,615.0,CANF
2014-12-31,525.0,CANF
2015-01-31,483.0,CANF
2015-02-28,675.0,CANF
2015-03-31,334.5,CANF
2015-04-30,409.5,CANF
2015-05-31,345.0,CANF
2015-06-30,328.5,CANF
2015-07-31,294.0,CANF
2015-08-31,265.5,CANF
2015-09-30,621.0,CANF
2015-10-31,499.5,CANF
2015-11-30,525.0,CANF
2015-12-31,438.0,CANF
2016-01-31,330.0,CANF
2016-02-29,316.5,CANF
2016-03-31,418.5,CANF
2016-04-30,426.0,CANF
2016-05-31,430.5,CANF
2016-06-30,384.0,CANF
2016-07-31,315.0,CANF
2016-08-31,372.0,CANF
2016-09-30,393.0,CANF
2016-10-31,363.0,CANF
2016-11-30,330.0,CANF
2016-12-31,357.0,CANF
2017-01-31,268.5,CANF
2017-02-28,292.5,CANF
2017-03-31,286.5,CANF
2017-04-30,283.5,CANF
2017-05-31,265.5,CANF
2017-06-30,268.5,CANF
2017-07-31,265.5,CANF
2017-08-31,250.5,CANF
2017-09-30,253.5,CANF
2017-10-31,234.0,CANF
2017-11-30,216.0,CANF
2017-12-31,222.0,CANF
2018-01-31,357.0,CANF
2018-02-28,282.0,CANF
2018-03-31,216.0,CANF
2018-04-30,199.5,CANF
2018-05-31,192.0,CANF
2018-06-30,177.0,CANF
2018-07-31,175.5,CANF
2018-08-31,192.0,CANF
2018-09-30,193.5,CANF
2018-10-31,184.5,CANF
2018-11-30,199.5,CANF
2018-12-31,189.0,CANF
2019-01-31,180.0,CANF
2019-02-28,174.0,CANF
2019-03-31,132.0,CANF
2019-04-30,79.5,CANF
2019-05-31,30.700000762939453,CANF
2019-06-30,28.799999237060547,CANF
2019-07-31,28.799999237060547,CANF
2019-08-31,24.5,CANF
2019-09-30,20.600000381469727,CANF
2019-10-31,24.200000762939453,CANF
2019-11-30,35.400001525878906,CANF
2019-12-31,33.0,CANF
2020-01-31,21.5,CANF
2020-02-29,12.5,CANF
2020-03-31,13.100000381469727,CANF
2020-04-30,18.200000762939453,CANF
2020-05-31,21.5,CANF
2020-06-30,19.799999237060547,CANF
2020-07-31,24.100000381469727,CANF
2020-08-31,22.299999237060547,CANF
2020-09-30,17.700000762939453,CANF
2020-10-31,17.299999237060547,CANF
2020-11-30,19.0,CANF
2020-12-31,17.799999237060547,CANF
2021-01-31,19.700000762939453,CANF
2021-02-28,20.399999618530273,CANF
2021-03-31,24.700000762939453,CANF
2021-04-30,21.700000762939453,CANF
2021-05-31,21.600000381469727,CANF
2021-06-30,22.799999237060547,CANF
2021-07-31,20.0,CANF
2021-08-31,18.600000381469727,CANF
2021-09-30,16.600000381469727,CANF
2021-10-31,15.199999809265137,CANF
2021-11-30,12.0,CANF
2021-12-31,12.899999618530273,CANF
2022-01-31,11.699999809265137,CANF
2022-02-28,11.800000190734863,CANF
2022-03-31,12.399999618530273,CANF
2022-04-30,9.300000190734863,CANF
2022-05-31,9.399999618530273,CANF
2022-06-30,9.199999809265137,CANF
2022-07-31,8.300000190734863,CANF
2022-08-31,9.399999618530273,CANF
2022-09-30,7.699999809265137,CANF
2022-10-31,8.699999809265137,CANF
2022-11-30,8.399999618530273,CANF
2022-12-31,6.099999904632568,CANF
2023-01-31,4.139999866485596,CANF
2023-02-28,2.7100000381469727,CANF
2023-03-31,2.2899999618530273,CANF
2023-04-30,1.7400000095367432,CANF
2023-05-31,2.5799999237060547,CANF
2023-06-30,3.069999933242798,CANF
2023-07-31,3.0199999809265137,CANF
2023-08-31,2.940000057220459,CANF
2023-09-30,2.6500000953674316,CANF
2023-10-31,2.0299999713897705,CANF
2023-11-30,2.1600000858306885,CANF
2009-01-31,69.67412567138672,CARV
2009-02-28,55.88833999633789,CARV
2009-03-31,47.64480972290039,CARV
2009-04-30,83.83251190185547,CARV
2009-05-31,73.91233825683594,CARV
2009-06-30,74.76680755615234,CARV
2009-07-31,85.44778442382812,CARV
2009-08-31,86.9442367553711,CARV
2009-09-30,89.11784362792969,CARV
2009-10-31,105.78216552734375,CARV
2009-11-30,117.53794860839844,CARV
2009-12-31,132.79879760742188,CARV
2010-01-31,105.79882049560547,CARV
2010-02-28,120.4691390991211,CARV
2010-03-31,130.13641357421875,CARV
2010-04-30,122.8487777709961,CARV
2010-05-31,118.98187255859375,CARV
2010-06-30,119.13059997558594,CARV
2010-07-31,97.03215026855469,CARV
2010-08-31,70.94999694824219,CARV
2010-09-30,45.29999923706055,CARV
2010-10-31,34.5,CARV
2010-11-30,30.0,CARV
2010-12-31,28.649999618530273,CARV
2011-01-31,32.25,CARV
2011-02-28,17.25,CARV
2011-03-31,13.5,CARV
2011-04-30,8.25,CARV
2011-05-31,8.850000381469727,CARV
2011-06-30,12.0,CARV
2011-07-31,8.399999618530273,CARV
2011-08-31,9.899999618530273,CARV
2011-09-30,6.150000095367432,CARV
2011-10-31,6.0,CARV
2011-11-30,6.099999904632568,CARV
2011-12-31,8.289999961853027,CARV
2012-01-31,9.420000076293945,CARV
2012-02-29,6.130000114440918,CARV
2012-03-31,7.5,CARV
2012-04-30,4.849999904632568,CARV
2012-05-31,4.460000038146973,CARV
2012-06-30,2.6500000953674316,CARV
2012-07-31,5.699999809265137,CARV
2012-08-31,4.019999980926514,CARV
2012-09-30,3.740000009536743,CARV
2012-10-31,3.4000000953674316,CARV
2012-11-30,5.820000171661377,CARV
2012-12-31,4.230000019073486,CARV
2013-01-31,4.289999961853027,CARV
2013-02-28,4.860000133514404,CARV
2013-03-31,4.599999904632568,CARV
2013-04-30,5.230000019073486,CARV
2013-05-31,5.0,CARV
2013-06-30,5.440000057220459,CARV
2013-07-31,5.349999904632568,CARV
2013-08-31,6.039999961853027,CARV
2013-09-30,7.800000190734863,CARV
2013-10-31,6.300000190734863,CARV
2013-11-30,6.820000171661377,CARV
2013-12-31,6.989999771118164,CARV
2014-01-31,10.9399995803833,CARV
2014-02-28,14.449999809265137,CARV
2014-03-31,12.720000267028809,CARV
2014-04-30,10.979999542236328,CARV
2014-05-31,10.800000190734863,CARV
2014-06-30,10.25,CARV
2014-07-31,9.069999694824219,CARV
2014-08-31,9.25,CARV
2014-09-30,9.109999656677246,CARV
2014-10-31,7.25,CARV
2014-11-30,7.5,CARV
2014-12-31,6.25,CARV
2015-01-31,6.179999828338623,CARV
2015-02-28,5.710000038146973,CARV
2015-03-31,4.639999866485596,CARV
2015-04-30,4.75,CARV
2015-05-31,4.199999809265137,CARV
2015-06-30,5.519999980926514,CARV
2015-07-31,6.050000190734863,CARV
2015-08-31,6.260000228881836,CARV
2015-09-30,6.650000095367432,CARV
2015-10-31,6.579999923706055,CARV
2015-11-30,5.610000133514404,CARV
2015-12-31,3.75,CARV
2016-01-31,1.9199999570846558,CARV
2016-02-29,3.299999952316284,CARV
2016-03-31,5.21999979019165,CARV
2016-04-30,5.150000095367432,CARV
2016-05-31,3.5199999809265137,CARV
2016-06-30,3.7200000286102295,CARV
2016-07-31,4.320000171661377,CARV
2016-08-31,4.429999828338623,CARV
2016-09-30,5.119999885559082,CARV
2016-10-31,4.5,CARV
2016-11-30,4.699999809265137,CARV
2016-12-31,3.2200000286102295,CARV
2017-01-31,3.4800000190734863,CARV
2017-02-28,3.559999942779541,CARV
2017-03-31,3.6600000858306885,CARV
2017-04-30,4.369999885559082,CARV
2017-05-31,3.640000104904175,CARV
2017-06-30,3.4000000953674316,CARV
2017-07-31,3.119999885559082,CARV
2017-08-31,2.569999933242798,CARV
2017-09-30,2.2899999618530273,CARV
2017-10-31,2.309999942779541,CARV
2017-11-30,3.9000000953674316,CARV
2017-12-31,2.9100000858306885,CARV
2018-01-31,2.7200000286102295,CARV
2018-02-28,2.5999999046325684,CARV
2018-03-31,2.819999933242798,CARV
2018-04-30,2.940000057220459,CARV
2018-05-31,5.820000171661377,CARV
2018-06-30,4.630000114440918,CARV
2018-07-31,3.799999952316284,CARV
2018-08-31,4.75,CARV
2018-09-30,4.309999942779541,CARV
2018-10-31,4.449999809265137,CARV
2018-11-30,4.179999828338623,CARV
2018-12-31,2.9800000190734863,CARV
2019-01-31,3.9000000953674316,CARV
2019-02-28,3.5299999713897705,CARV
2019-03-31,3.7300000190734863,CARV
2019-04-30,3.4200000762939453,CARV
2019-05-31,2.9800000190734863,CARV
2019-06-30,3.0,CARV
2019-07-31,3.049999952316284,CARV
2019-08-31,3.049999952316284,CARV
2019-09-30,3.0399999618530273,CARV
2019-10-31,3.009999990463257,CARV
2019-11-30,2.740000009536743,CARV
2019-12-31,2.430000066757202,CARV
2020-01-31,2.630000114440918,CARV
2020-02-29,2.3299999237060547,CARV
2020-03-31,1.8899999856948853,CARV
2020-04-30,1.899999976158142,CARV
2020-05-31,1.7799999713897705,CARV
2020-06-30,6.210000038146973,CARV
2020-07-31,5.5,CARV
2020-08-31,6.059999942779541,CARV
2020-09-30,6.449999809265137,CARV
2020-10-31,6.630000114440918,CARV
2020-11-30,7.190000057220459,CARV
2020-12-31,6.489999771118164,CARV
2021-01-31,8.1899995803833,CARV
2021-02-28,10.0600004196167,CARV
2021-03-31,9.079999923706055,CARV
2021-04-30,8.739999771118164,CARV
2021-05-31,8.5600004196167,CARV
2021-06-30,10.239999771118164,CARV
2021-07-31,14.8100004196167,CARV
2021-08-31,18.65999984741211,CARV
2021-09-30,17.799999237060547,CARV
2021-10-31,14.760000228881836,CARV
2021-11-30,11.729999542236328,CARV
2021-12-31,8.539999961853027,CARV
2022-01-31,7.090000152587891,CARV
2022-02-28,7.380000114440918,CARV
2022-03-31,7.0,CARV
2022-04-30,7.159999847412109,CARV
2022-05-31,11.760000228881836,CARV
2022-06-30,5.760000228881836,CARV
2022-07-31,6.070000171661377,CARV
2022-08-31,4.769999980926514,CARV
2022-09-30,4.0,CARV
2022-10-31,4.349999904632568,CARV
2022-11-30,4.059999942779541,CARV
2022-12-31,4.110000133514404,CARV
2023-01-31,4.869999885559082,CARV
2023-02-28,4.460000038146973,CARV
2023-03-31,3.990000009536743,CARV
2023-04-30,4.489999771118164,CARV
2023-05-31,3.5899999141693115,CARV
2023-06-30,2.6700000762939453,CARV
2023-07-31,2.75,CARV
2023-08-31,2.7899999618530273,CARV
2023-09-30,2.1700000762939453,CARV
2023-10-31,1.2999999523162842,CARV
2023-11-30,1.5199999809265137,CARV
2009-01-31,18.700000762939453,CASI
2009-02-28,20.899999618530273,CASI
2009-03-31,48.400001525878906,CASI
2009-04-30,42.900001525878906,CASI
2009-05-31,86.9000015258789,CASI
2009-06-30,53.900001525878906,CASI
2009-07-31,57.20000076293945,CASI
2009-08-31,58.29999923706055,CASI
2009-09-30,49.5,CASI
2009-10-31,82.5,CASI
2009-11-30,104.5,CASI
2009-12-31,88.0,CASI
2010-01-31,80.30000305175781,CASI
2010-02-28,81.4000015258789,CASI
2010-03-31,74.80000305175781,CASI
2010-04-30,74.80000305175781,CASI
2010-05-31,51.70000076293945,CASI
2010-06-30,44.0,CASI
2010-07-31,25.0,CASI
2010-08-31,26.399999618530273,CASI
2010-09-30,38.099998474121094,CASI
2010-10-31,42.599998474121094,CASI
2010-11-30,72.0,CASI
2010-12-31,50.79999923706055,CASI
2011-01-31,52.20000076293945,CASI
2011-02-28,51.5,CASI
2011-03-31,51.400001525878906,CASI
2011-04-30,48.79999923706055,CASI
2011-05-31,44.0,CASI
2011-06-30,22.600000381469727,CASI
2011-07-31,18.5,CASI
2011-08-31,14.100000381469727,CASI
2011-09-30,15.199999809265137,CASI
2011-10-31,17.0,CASI
2011-11-30,15.600000381469727,CASI
2011-12-31,9.5,CASI
2012-01-31,22.0,CASI
2012-02-29,20.700000762939453,CASI
2012-03-31,21.700000762939453,CASI
2012-04-30,19.600000381469727,CASI
2012-05-31,18.600000381469727,CASI
2012-06-30,18.399999618530273,CASI
2012-07-31,19.700000762939453,CASI
2012-08-31,17.299999237060547,CASI
2012-09-30,18.399999618530273,CASI
2012-10-31,16.5,CASI
2012-11-30,15.399999618530273,CASI
2012-12-31,13.800000190734863,CASI
2013-01-31,23.700000762939453,CASI
2013-02-28,29.5,CASI
2013-03-31,20.299999237060547,CASI
2013-04-30,18.600000381469727,CASI
2013-05-31,18.0,CASI
2013-06-30,20.200000762939453,CASI
2013-07-31,19.0,CASI
2013-08-31,18.700000762939453,CASI
2013-09-30,18.0,CASI
2013-10-31,18.299999237060547,CASI
2013-11-30,16.200000762939453,CASI
2013-12-31,16.700000762939453,CASI
2014-01-31,18.600000381469727,CASI
2014-02-28,18.899999618530273,CASI
2014-03-31,18.200000762939453,CASI
2014-04-30,18.0,CASI
2014-05-31,17.399999618530273,CASI
2014-06-30,18.0,CASI
2014-07-31,17.700000762939453,CASI
2014-08-31,17.299999237060547,CASI
2014-09-30,17.899999618530273,CASI
2014-10-31,17.899999618530273,CASI
2014-11-30,16.600000381469727,CASI
2014-12-31,13.300000190734863,CASI
2015-01-31,15.899999618530273,CASI
2015-02-28,16.200000762939453,CASI
2015-03-31,14.699999809265137,CASI
2015-04-30,14.100000381469727,CASI
2015-05-31,13.399999618530273,CASI
2015-06-30,17.899999618530273,CASI
2015-07-31,15.899999618530273,CASI
2015-08-31,13.800000190734863,CASI
2015-09-30,10.699999809265137,CASI
2015-10-31,12.699999809265137,CASI
2015-11-30,10.5,CASI
2015-12-31,9.600000381469727,CASI
2016-01-31,10.800000190734863,CASI
2016-02-29,7.900000095367432,CASI
2016-03-31,10.600000381469727,CASI
2016-04-30,14.199999809265137,CASI
2016-05-31,12.5,CASI
2016-06-30,11.699999809265137,CASI
2016-07-31,10.899999618530273,CASI
2016-08-31,11.699999809265137,CASI
2016-09-30,11.100000381469727,CASI
2016-10-31,13.800000190734863,CASI
2016-11-30,13.600000381469727,CASI
2016-12-31,11.5,CASI
2017-01-31,14.399999618530273,CASI
2017-02-28,14.199999809265137,CASI
2017-03-31,14.199999809265137,CASI
2017-04-30,11.800000190734863,CASI
2017-05-31,10.100000381469727,CASI
2017-06-30,10.5,CASI
2017-07-31,10.199999809265137,CASI
2017-08-31,9.600000381469727,CASI
2017-09-30,17.700000762939453,CASI
2017-10-31,21.0,CASI
2017-11-30,30.700000762939453,CASI
2017-12-31,32.5,CASI
2018-01-31,41.5,CASI
2018-02-28,34.599998474121094,CASI
2018-03-31,41.70000076293945,CASI
2018-04-30,66.5999984741211,CASI
2018-05-31,61.79999923706055,CASI
2018-06-30,82.30000305175781,CASI
2018-07-31,73.0,CASI
2018-08-31,69.5,CASI
2018-09-30,46.70000076293945,CASI
2018-10-31,32.79999923706055,CASI
2018-11-30,43.29999923706055,CASI
2018-12-31,40.20000076293945,CASI
2019-01-31,34.599998474121094,CASI
2019-02-28,32.79999923706055,CASI
2019-03-31,28.700000762939453,CASI
2019-04-30,32.599998474121094,CASI
2019-05-31,31.700000762939453,CASI
2019-06-30,32.0,CASI
2019-07-31,31.200000762939453,CASI
2019-08-31,32.599998474121094,CASI
2019-09-30,33.400001525878906,CASI
2019-10-31,32.79999923706055,CASI
2019-11-30,33.099998474121094,CASI
2019-12-31,30.899999618530273,CASI
2020-01-31,28.5,CASI
2020-02-29,17.700000762939453,CASI
2020-03-31,20.399999618530273,CASI
2020-04-30,18.600000381469727,CASI
2020-05-31,26.399999618530273,CASI
2020-06-30,25.0,CASI
2020-07-31,19.299999237060547,CASI
2020-08-31,17.100000381469727,CASI
2020-09-30,15.300000190734863,CASI
2020-10-31,23.5,CASI
2020-11-30,24.899999618530273,CASI
2020-12-31,29.5,CASI
2021-01-31,33.599998474121094,CASI
2021-02-28,24.600000381469727,CASI
2021-03-31,24.0,CASI
2021-04-30,17.899999618530273,CASI
2021-05-31,16.0,CASI
2021-06-30,15.5,CASI
2021-07-31,11.600000381469727,CASI
2021-08-31,16.0,CASI
2021-09-30,11.899999618530273,CASI
2021-10-31,10.800000190734863,CASI
2021-11-30,9.0,CASI
2021-12-31,8.0,CASI
2022-01-31,6.699999809265137,CASI
2022-02-28,8.399999618530273,CASI
2022-03-31,8.100000381469727,CASI
2022-04-30,4.300000190734863,CASI
2022-05-31,3.4000000953674316,CASI
2022-06-30,2.859999895095825,CASI
2022-07-31,2.4700000286102295,CASI
2022-08-31,3.75,CASI
2022-09-30,2.5999999046325684,CASI
2022-10-31,1.9700000286102295,CASI
2022-11-30,1.9900000095367432,CASI
2022-12-31,1.7899999618530273,CASI
2023-01-31,2.0399999618530273,CASI
2023-02-28,1.9299999475479126,CASI
2023-03-31,2.319999933242798,CASI
2023-04-30,2.859999895095825,CASI
2023-05-31,2.819999933242798,CASI
2023-06-30,2.5,CASI
2023-07-31,2.4100000858306885,CASI
2023-08-31,2.319999933242798,CASI
2023-09-30,2.559999942779541,CASI
2023-10-31,3.9200000762939453,CASI
2023-11-30,4.099999904632568,CASI
2018-02-28,18.190000534057617,CDLX
2018-03-31,14.630000114440918,CDLX
2018-04-30,14.020000457763672,CDLX
2018-05-31,20.420000076293945,CDLX
2018-06-30,21.760000228881836,CDLX
2018-07-31,18.81999969482422,CDLX
2018-08-31,20.389999389648438,CDLX
2018-09-30,25.040000915527344,CDLX
2018-10-31,21.15999984741211,CDLX
2018-11-30,14.380000114440918,CDLX
2018-12-31,10.829999923706055,CDLX
2019-01-31,17.489999771118164,CDLX
2019-02-28,17.6200008392334,CDLX
2019-03-31,16.540000915527344,CDLX
2019-04-30,15.600000381469727,CDLX
2019-05-31,22.950000762939453,CDLX
2019-06-30,25.979999542236328,CDLX
2019-07-31,28.399999618530273,CDLX
2019-08-31,37.56999969482422,CDLX
2019-09-30,33.52000045776367,CDLX
2019-10-31,41.90999984741211,CDLX
2019-11-30,56.04999923706055,CDLX
2019-12-31,62.86000061035156,CDLX
2020-01-31,83.91999816894531,CDLX
2020-02-29,79.38999938964844,CDLX
2020-03-31,34.959999084472656,CDLX
2020-04-30,44.95000076293945,CDLX
2020-05-31,68.08999633789062,CDLX
2020-06-30,69.9800033569336,CDLX
2020-07-31,66.41999816894531,CDLX
2020-08-31,75.8499984741211,CDLX
2020-09-30,70.56999969482422,CDLX
2020-10-31,73.81999969482422,CDLX
2020-11-30,118.68000030517578,CDLX
2020-12-31,142.77000427246094,CDLX
2021-01-31,122.2699966430664,CDLX
2021-02-28,132.42999267578125,CDLX
2021-03-31,109.69999694824219,CDLX
2021-04-30,137.52999877929688,CDLX
2021-05-31,106.55000305175781,CDLX
2021-06-30,126.93000030517578,CDLX
2021-07-31,125.95999908447266,CDLX
2021-08-31,90.77999877929688,CDLX
2021-09-30,83.94000244140625,CDLX
2021-10-31,78.66000366210938,CDLX
2021-11-30,67.58000183105469,CDLX
2021-12-31,66.08999633789062,CDLX
2022-01-31,67.0999984741211,CDLX
2022-02-28,58.0,CDLX
2022-03-31,54.97999954223633,CDLX
2022-04-30,34.130001068115234,CDLX
2022-05-31,25.90999984741211,CDLX
2022-06-30,22.309999465942383,CDLX
2022-07-31,13.800000190734863,CDLX
2022-08-31,13.239999771118164,CDLX
2022-09-30,9.399999618530273,CDLX
2022-10-31,9.430000305175781,CDLX
2022-11-30,4.489999771118164,CDLX
2022-12-31,5.78000020980835,CDLX
2023-01-31,7.5,CDLX
2023-02-28,5.449999809265137,CDLX
2023-03-31,3.3949999809265137,CDLX
2023-04-30,6.489999771118164,CDLX
2023-05-31,5.170000076293945,CDLX
2023-06-30,6.320000171661377,CDLX
2023-07-31,11.670000076293945,CDLX
2023-08-31,16.65999984741211,CDLX
2023-09-30,16.5,CDLX
2023-10-31,12.390000343322754,CDLX
2023-11-30,13.720000267028809,CDLX
2014-03-31,1177.5,CEAD
2014-04-30,645.0,CEAD
2014-05-31,510.0,CEAD
2014-06-30,511.5,CEAD
2014-07-31,397.5,CEAD
2014-08-31,297.0,CEAD
2014-09-30,147.0,CEAD
2014-10-31,73.5,CEAD
2014-11-30,55.5,CEAD
2014-12-31,47.54999923706055,CEAD
2015-01-31,38.849998474121094,CEAD
2015-02-28,35.25,CEAD
2015-03-31,23.25,CEAD
2015-04-30,13.949999809265137,CEAD
2015-05-31,11.850000381469727,CEAD
2015-06-30,7.5,CEAD
2015-07-31,13.649999618530273,CEAD
2015-08-31,19.649999618530273,CEAD
2015-09-30,18.299999237060547,CEAD
2015-10-31,15.75,CEAD
2015-11-30,13.949999809265137,CEAD
2015-12-31,10.5,CEAD
2016-01-31,12.600000381469727,CEAD
2016-02-29,9.600000381469727,CEAD
2016-03-31,12.899999618530273,CEAD
2016-04-30,12.300000190734863,CEAD
2016-05-31,14.25,CEAD
2016-06-30,14.100000381469727,CEAD
2016-07-31,14.100000381469727,CEAD
2016-08-31,13.199999809265137,CEAD
2016-09-30,18.0,CEAD
2016-10-31,31.5,CEAD
2016-11-30,22.350000381469727,CEAD
2016-12-31,30.0,CEAD
2017-01-31,31.5,CEAD
2017-02-28,26.549999237060547,CEAD
2017-03-31,27.299999237060547,CEAD
2017-04-30,25.799999237060547,CEAD
2017-05-31,19.799999237060547,CEAD
2017-06-30,17.700000762939453,CEAD
2017-07-31,20.25,CEAD
2017-08-31,16.799999237060547,CEAD
2017-09-30,15.449999809265137,CEAD
2017-10-31,21.600000381469727,CEAD
2017-11-30,23.25,CEAD
2017-12-31,36.0,CEAD
2018-01-31,50.70000076293945,CEAD
2018-02-28,34.5,CEAD
2018-03-31,26.25,CEAD
2018-04-30,34.5,CEAD
2018-05-31,28.049999237060547,CEAD
2018-06-30,25.5,CEAD
2018-07-31,19.5,CEAD
2018-08-31,24.450000762939453,CEAD
2018-09-30,21.600000381469727,CEAD
2018-10-31,16.799999237060547,CEAD
2018-11-30,12.600000381469727,CEAD
2018-12-31,11.100000381469727,CEAD
2019-01-31,10.949999809265137,CEAD
2019-02-28,11.100000381469727,CEAD
2019-03-31,9.149999618530273,CEAD
2019-04-30,8.100000381469727,CEAD
2019-05-31,6.900000095367432,CEAD
2019-06-30,5.849999904632568,CEAD
2019-07-31,4.199999809265137,CEAD
2019-08-31,13.350000381469727,CEAD
2019-09-30,12.300000190734863,CEAD
2019-10-31,11.100000381469727,CEAD
2019-11-30,10.5,CEAD
2019-12-31,10.5,CEAD
2020-01-31,10.199999809265137,CEAD
2020-02-29,7.650000095367432,CEAD
2020-03-31,4.800000190734863,CEAD
2020-04-30,5.25,CEAD
2020-05-31,4.949999809265137,CEAD
2020-06-30,4.5,CEAD
2020-07-31,4.050000190734863,CEAD
2020-08-31,3.75,CEAD
2020-09-30,3.450000047683716,CEAD
2020-10-31,3.1500000953674316,CEAD
2020-11-30,4.800000190734863,CEAD
2020-12-31,5.25,CEAD
2021-01-31,14.550000190734863,CEAD
2021-02-28,14.699999809265137,CEAD
2021-03-31,10.050000190734863,CEAD
2021-04-30,16.049999237060547,CEAD
2021-05-31,10.949999809265137,CEAD
2021-06-30,9.75,CEAD
2021-07-31,11.699999809265137,CEAD
2021-08-31,9.75,CEAD
2021-09-30,9.0,CEAD
2021-10-31,7.349999904632568,CEAD
2021-11-30,7.199999809265137,CEAD
2021-12-31,4.800000190734863,CEAD
2022-01-31,6.449999809265137,CEAD
2022-02-28,1.8799999952316284,CEAD
2022-03-31,2.509999990463257,CEAD
2022-04-30,1.7000000476837158,CEAD
2022-05-31,1.2400000095367432,CEAD
2022-06-30,1.2599999904632568,CEAD
2022-07-31,1.3799999952316284,CEAD
2022-08-31,1.2799999713897705,CEAD
2022-09-30,1.0499999523162842,CEAD
2022-10-31,0.9900000095367432,CEAD
2022-11-30,1.0499999523162842,CEAD
2022-12-31,0.8399999737739563,CEAD
2023-01-31,0.9599999785423279,CEAD
2023-02-28,0.9700000286102295,CEAD
2023-03-31,0.8700000047683716,CEAD
2023-04-30,0.7749999761581421,CEAD
2023-05-31,0.7319999933242798,CEAD
2023-06-30,0.7450000047683716,CEAD
2023-07-31,0.7710000276565552,CEAD
2023-08-31,0.8240000009536743,CEAD
2023-09-30,0.753000020980835,CEAD
2023-10-31,0.6299999952316284,CEAD
2023-11-30,0.5299999713897705,CEAD
2009-01-31,517578112.0,CEI
2009-02-28,390624992.0,CEI
2009-03-31,468750016.0,CEI
2009-04-30,488281248.0,CEI
2009-05-31,947265600.0,CEI
2009-06-30,820312512.0,CEI
2009-07-31,771484352.0,CEI
2009-08-31,673828096.0,CEI
2009-09-30,781249984.0,CEI
2009-10-31,742187520.0,CEI
2009-11-30,507812512.0,CEI
2009-12-31,585937472.0,CEI
2010-01-31,566406272.0,CEI
2010-02-28,595703104.0,CEI
2010-03-31,761718720.0,CEI
2010-04-30,1992187520.0,CEI
2010-05-31,1630859392.0,CEI
2010-06-30,2197265664.0,CEI
2010-07-31,2128906240.0,CEI
2010-08-31,1572265600.0,CEI
2010-09-30,1621093760.0,CEI
2010-10-31,1943359360.0,CEI
2010-11-30,2314453248.0,CEI
2010-12-31,2275390720.0,CEI
2011-01-31,2226562560.0,CEI
2011-02-28,1982421888.0,CEI
2011-03-31,3505859328.0,CEI
2011-04-30,3154296832.0,CEI
2011-05-31,2773437440.0,CEI
2011-06-30,2773437440.0,CEI
2011-07-31,2626953216.0,CEI
2011-08-31,1953124992.0,CEI
2011-09-30,1269531264.0,CEI
2011-10-31,1669921920.0,CEI
2011-11-30,2070312448.0,CEI
2011-12-31,2255859456.0,CEI
2012-01-31,2304687616.0,CEI
2012-02-29,2861328128.0,CEI
2012-03-31,2421874944.0,CEI
2012-04-30,1816406272.0,CEI
2012-05-31,1396484352.0,CEI
2012-06-30,1435546880.0,CEI
2012-07-31,1679687552.0,CEI
2012-08-31,1630859392.0,CEI
2012-09-30,2285156352.0,CEI
2012-10-31,1660156288.0,CEI
2012-11-30,1474609408.0,CEI
2012-12-31,1435546880.0,CEI
2013-01-31,1562499968.0,CEI
2013-02-28,1250000000.0,CEI
2013-03-31,1298828160.0,CEI
2013-04-30,1259765632.0,CEI
2013-05-31,1308593792.0,CEI
2013-06-30,1259765632.0,CEI
2013-07-31,1328125056.0,CEI
2013-08-31,1201171840.0,CEI
2013-09-30,1210937472.0,CEI
2013-10-31,1083984384.0,CEI
2013-11-30,966796864.0,CEI
2013-12-31,947265600.0,CEI
2014-01-31,1074218752.0,CEI
2014-02-28,908203136.0,CEI
2014-03-31,732421888.0,CEI
2014-04-30,625000000.0,CEI
2014-05-31,537109376.0,CEI
2014-06-30,566406272.0,CEI
2014-07-31,498046880.0,CEI
2014-08-31,566406272.0,CEI
2014-09-30,449218752.0,CEI
2014-10-31,351562496.0,CEI
2014-11-30,234375008.0,CEI
2014-12-31,117187504.0,CEI
2015-01-31,97656248.0,CEI
2015-02-28,244140624.0,CEI
2015-03-31,205078128.0,CEI
2015-04-30,205078128.0,CEI
2015-05-31,156250000.0,CEI
2015-06-30,136718752.0,CEI
