Ticker,date,ff_accr_exp,ff_assets_com_eq,ff_assets_eq,Implosion_Next_Year,CPI,Unemployment Rate,GDP
LEGN-US,2022-12-31,149.282,1.78817888197423,1.78817888197423,0,,,
LEGOU-US,2020-03-31,74.5424526646955,6.1010336778926,6.1010336778926,0,,,
LEGOU-US,2021-03-31,87.9182082194302,8.94073647871112,8.94073647871112,0,,,
LEGOU-US,2022-03-31,165.966134262339,1.70200935169974,1.70200935169974,0,,,
LEIX-US,2002-07-31,3.983,2.09304269099519,2.09304269099519,0,,,
LEIX-US,2003-07-31,4.601,1.81170392347435,1.81170392347435,0,,,
LEIX-US,2004-07-31,6.262,1.82866253986119,1.82866253986119,0,,,
LEIX-US,2005-07-31,7.208,1.39764342410149,1.39764342410149,0,,,
LEJU,2014-12-31,66.7129117279175,1.53856261078963,1.53856261078963,0,,,
LEJU,2015-12-31,49.606864,1.47590275372361,1.47590275372361,0,,,
LEJU,2016-12-31,51.1197389937406,1.40981894449193,1.40981894449193,0,,,
LEJU,2017-12-31,55.933531,1.6862831643528,1.6862831643528,1,,,
LEJU,2019-12-31,82.617181,2.05355814397897,2.05355814397897,0,,,
LEJU,2020-12-31,99.308244,2.16912343392224,2.16912343392224,0,,,
LEJU,2021-12-31,64.789158,2.8907956300203,2.8907956300203,0,,,
LEJU,,,,,1,,,
LEJU-US,2018-12-31,45.524309,1.70727147074402,1.70727147074402,0,,,
LEJU-US,2019-12-31,82.617181,2.05355814397897,2.05355814397897,0,,,
LEJU-US,2020-12-31,99.308244,2.16912343392224,2.16912343392224,0,,,
LEJU-US,2021-12-31,64.789158,2.8907956300203,2.8907956300203,0,,,
LEN-US,2019-11-30,,1.84077743545463,1.84077743545463,0,,,
LEN-US,2020-11-30,,1.66354079187964,1.66354079187964,0,,,
LEN-US,2021-11-30,,1.59526806356039,1.59526806356039,0,,,
LEN-US,2022-11-30,,1.57607912698907,1.57607912698907,0,,,
LEO-US,2019-09-30,0.15864,1.60600434443102,1.40124088260694,0,,,
LEO-US,2020-09-30,0.136405,1.58115232720492,1.37308423092978,0,,,
LEO-US,2021-09-30,0.128169,1.51208802252475,1.32004724357488,0,,,
LEO-US,2022-09-30,0.129653,1.63046430479518,1.36608585872525,0,,,
LESL-US,2019-09-30,55.556,,-0.564658868978326,0,,,
LESL-US,2020-09-30,74.108,,-0.967665015314408,0,,,
LESL-US,2021-09-30,79.539,,-5.06993077708013,0,,,
LESL-US,2022-09-30,72.973,,-5.95018969340898,0,,,
LEV,2020-12-31,1.087789,1.99623308403454,1.99623308403454,0,,,
LEV,2021-12-31,0.0,1.60193496270825,1.60193496270825,0,,,
LEV,2022-12-31,23.295633,1.62521997754591,1.62521997754591,1,,,
LEV,,,,,0,,,
LEV-US,2020-12-31,1.087789,1.99623308403454,1.99623308403454,0,,,
LEV-US,2021-12-31,0.0,1.60193496270825,1.60193496270825,0,,,
LEV-US,2022-12-31,23.295633,1.62521997754591,1.62521997754591,0,,,
LEVI-US,2019-11-30,646.548,2.70696135861713,2.70696135861713,0,,,
LEVI-US,2020-11-30,577.409,4.34116931837858,4.34116931837858,0,,,
LEVI-US,2021-11-30,780.797,3.54217875065815,3.54217875065815,0,,,
LEVI-US,2022-11-30,805.4,3.1716131743447,3.1716131743447,0,,,
LEVL-US,2018-12-31,,9.33193858724302,9.33193858724302,0,,,
LEVL-US,2019-12-31,,9.28454098639157,9.28454098639157,0,,,
LEVL-US,2020-12-31,,12.7268474382017,11.345451336804,0,,,
LEVL-US,2021-12-31,,11.6088990812988,10.4788142829177,0,,,
LEXEA-US,2015-12-31,12.35,1.68097911232981,1.68097911232981,0,,,
LEXEA-US,2016-12-31,1114.0,12.518639160333,12.518639160333,0,,,
LEXEA-US,2017-12-31,1285.0,13.1766960521273,13.1766960521273,0,,,
LEXEA-US,2018-12-31,829.0,13.5085381091212,13.5085381091212,0,,,
LEXEB-US,2015-12-31,12.35,1.68097911232981,1.68097911232981,0,,,
LEXEB-US,2016-12-31,1114.0,12.518639160333,12.518639160333,0,,,
LEXEB-US,2017-12-31,1285.0,13.1766960521273,13.1766960521273,0,,,
LEXEB-US,2018-12-31,829.0,13.5085381091212,13.5085381091212,0,,,
LEXR-US,2002-12-31,19.392,3.00526241601278,3.00526241601278,0,,,
LEXR-US,2003-12-31,39.936,1.71817066703805,1.71817066703805,0,,,
LEXR-US,2004-12-31,70.029,3.59213210804401,3.59213210804401,0,,,
LEXR-US,2005-12-31,73.328,5.0674546639944,5.0674546639944,0,,,
LEXX-US,2019-08-31,0.041332,1.12260861975344,1.12260861975344,0,,,
LEXX-US,2020-08-31,0.038006,1.12000510058407,1.12000510058407,0,,,
LEXX-US,2021-08-31,0.045,1.00008895162743,1.00008895162743,0,,,
LEXX-US,2022-08-31,0.062996,0.985535490175753,0.985535490175753,0,,,
LF-US,2011-12-31,42.544,1.42230089712302,1.42230089712302,0,,,
LF-US,2012-12-31,51.353,1.29993665572538,1.29993665572538,0,,,
LF-US,2013-12-31,40.765,1.19598803712423,1.19598803712423,0,,,
LF-US,2015-03-31,21.582,1.25985105991497,1.25985105991497,0,,,
LFAC-US,2021-12-31,0.152155,1.03598843041609,1.03598843041609,0,,,
LFAC-US,2022-12-31,0.027944,1.03671747263305,1.03671747263305,0,,,
LFACU-US,2021-12-31,0.152155,1.03598843041609,1.03598843041609,0,,,
LFACU-US,2022-12-31,0.027944,1.03671747263305,1.03671747263305,0,,,
LFB-US,2003-10-31,13.465,2.90396408108127,2.90396408108127,0,,,
LFB-US,2004-10-31,15.897,2.86468734644565,2.86468734644565,0,,,
LFB-US,2005-12-31,15.94,2.72539402660397,2.72539402660397,0,,,
LFB-US,2006-12-31,,3.7770477645652,3.7770477645652,0,,,
LFCR-US,2019-05-31,20.661,1.9684649668325,1.9684649668325,0,,,
LFCR-US,2020-05-31,18.91,2.46175620228182,2.46175620228182,0,,,
LFCR-US,2021-05-31,20.3,2.62968971910999,2.62968971910999,0,,,
LFCR-US,2022-05-31,16.885,3.17975236226116,3.17975236226116,0,,,
LFED-US,1999-06-30,,6.85239231433215,6.85239231433215,0,,,
LFED-US,2000-06-30,,7.13011616897745,7.13011616897745,0,,,
LFED-US,2001-06-30,,7.45617466047356,7.45617466047356,0,,,
LFED-US,2002-06-30,,8.42770967288802,8.42770967288802,0,,,
LFG-US,2020-12-31,0.118446,1.26361787145723,1.26361787145723,0,,,
LFG-US,2021-12-31,40.93,,-8.94095793183331,0,,,
LFLY,2019-12-31,0.126891,26.1701895659621,1.00130601165421,0,,,
LFLY,2020-12-31,0.14783,1.03249403346115,1.03249403346115,0,,,
LFLY,2021-12-31,1.602001,1.14537575138309,1.14537575138309,0,,,
LFLY,2022-12-31,5.235,,-5.10566567816451,1,,,
LFLY-US,2019-12-31,0.126891,26.1701895659621,1.00130601165421,0,,,
LFLY-US,2020-12-31,0.14783,1.03249403346115,1.03249403346115,0,,,
LFLY-US,2021-12-31,1.602001,1.14537575138309,1.14537575138309,0,,,
LFLY-US,2022-12-31,5.235,,-5.10566567816451,0,,,
LFMD,2018-12-31,0.018994,2.91426423081208,2.91426423081208,0,,,
LFMD,2019-12-31,,,-3.48738242333166,0,,,
LFMD,2020-12-31,,,9.64135700479274,0,,,
LFMD,2021-12-31,,2.19540360194307,1.85927945311239,1,,,
LFMD-US,2019-12-31,,,-3.48738242333166,0,,,
LFMD-US,2020-12-31,,,9.64135700479274,0,,,
LFMD-US,2021-12-31,,2.19540360194307,1.85927945311239,0,,,
LFMD-US,2022-12-31,8.440193,,-3.75783632542235,0,,,
LFMN-US,1997-12-31,0.048486,,1.06476319213107,0,,,
LFMN-US,1998-12-31,0.079972,1.00861312745405,1.00861312745405,0,,,
LFMN-US,1999-12-31,5.98985,1.17023094423542,1.17023094423542,0,,,
LFMN-US,2000-12-31,2.804,1.11017844507556,1.11017844507556,0,,,
LFST-US,2019-12-31,27.776,,2.07194745089998,0,,,
LFST-US,2020-12-31,51.252,1.58400779286376,1.53033008144565,0,,,
LFST-US,2021-12-31,86.512,1.27484097375582,1.27484097375582,0,,,
LFST-US,2022-12-31,106.078,1.50844887448205,1.50844887448205,0,,,
LFT-US,2019-12-31,,6.06108722695203,6.06108722695203,0,,,
LFT-US,2020-12-31,,5.47068485967335,5.47068485967335,0,,,
LFT-US,2021-12-31,,9.36362596624126,6.19652728679789,0,,,
LFT-US,2022-12-31,,6.07585988621786,4.64370631337378,0,,,
LFTAU-US,,,,,0,,,
LFTR-US,2020-12-31,0.569303,1.18028122905361,1.18028122905361,0,,,
LFTR-US,2021-12-31,2.766346,1.10025095040101,1.10025095040101,0,,,
LFTRU-US,2020-12-31,0.569303,1.18028122905361,1.18028122905361,0,,,
LFTRU-US,2021-12-31,2.766346,1.10025095040101,1.10025095040101,0,,,
LFUS-US,2019-12-31,69.863,1.71129560266411,1.71129560266411,0,,,
LFUS-US,2020-12-31,90.207,1.70802018099739,1.70802018099739,0,,,
LFUS-US,2021-12-31,140.182,1.66458345326819,1.66458345326819,0,,,
LFUS-US,2022-12-31,150.369,1.76544165731275,1.76544165731275,0,,,
LFVN-US,2019-06-30,8.322,2.03217030037869,2.03217030037869,0,,,
LFVN-US,2020-06-30,7.478,1.77052384675528,1.77052384675528,0,,,
LFVN-US,2021-06-30,5.058,2.13904963729725,2.13904963729725,0,,,
LFVN-US,2022-06-30,6.096,2.24349536743242,2.24349536743242,0,,,
LGAC-US,2020-12-31,0.55,36.375,36.375,0,,,
LGAC-US,2021-12-31,4.067673,1.08301249845707,1.08301249845707,0,,,
LGACU-US,2020-12-31,0.55,36.375,36.375,0,,,
LGACU-US,2021-12-31,4.067673,1.08301249845707,1.08301249845707,0,,,
LGAM-US,1996-12-31,,1.65102035060626,1.65102035060626,0,,,
LGAM-US,1997-12-31,,1.74320010156328,1.74320010156328,0,,,
LGAM-US,1998-12-31,,1.71383159412395,1.71383159412395,0,,,
LGAM-US,1999-12-31,,1.85586153340599,1.85586153340599,0,,,
LGE-US,1996-12-31,,3.71280223071973,3.32238187582318,0,,,
LGE-US,1997-12-31,,4.03125838251073,3.60649329083751,0,,,
LGE-US,1998-12-31,104.656,3.84557030964247,3.46449329640404,0,,,
LGE-US,1999-12-31,0.0,4.65092426033325,4.15790302353325,0,,,
LGHL-US,2018-12-31,,2.1265217498127,2.1265217498127,0,,,
LGHL-US,2019-12-31,,1.86602177617905,1.86602177617905,0,,,
LGHL-US,2020-12-31,1.763118744143,2.46252090169309,2.46252090169309,0,,,
LGHL-US,2021-12-31,1.623404974939,2.91570431724715,2.64853905383465,0,,,
LGI-US,2019-12-31,0.210707,1.1313463037882,1.1313463037882,0,,,
LGI-US,2020-12-31,0.335849,1.08709712661536,1.08709712661536,0,,,
LGI-US,2021-12-31,0.20487,1.12841933226041,1.12841933226041,0,,,
LGI-US,2022-12-31,0.206933,1.13936737012262,1.13936737012262,0,,,
LGIH-US,2019-12-31,16.748,1.9712834819976,1.9712834819976,0,,,
LGIH-US,2020-12-31,28.579,1.60323001215974,1.60323001215974,0,,,
LGIH-US,2021-12-31,24.914,1.68490050492604,1.68490050492604,0,,,
LGIH-US,2022-12-31,12.9,1.90258473513345,1.90258473513345,0,,,
LGMK,2012-12-31,0.069279,1.21416725593534,1.21416725593534,0,,,
LGMK,2013-12-31,0.11752,,-0.175388897959095,0,,,
LGMK,2014-12-31,0.253702,1.33939168163127,1.33939168163127,0,,,
LGMK,2015-12-31,0.592188,5.82583994925868,5.82583994925868,1,,,
LGMK-US,2019-12-31,1.228573,3.85138269094098,3.0345913957095,0,,,
LGMK-US,2020-12-31,1.068927,2.94220679973565,2.45732593663125,0,,,
LGMK-US,2021-12-31,0.690006,1.15551748845408,1.06081431738472,0,,,
LGMK-US,2022-12-31,1.622699,1.25323070325595,1.12523654055135,0,,,
LGND-US,2019-12-31,5.567,1.94845235860861,1.94845235860861,0,,,
LGND-US,2020-12-31,17.843,1.91999577181918,1.91999577181918,0,,,
LGND-US,2021-12-31,15.159,1.58019336084729,1.58019336084729,0,,,
LGND-US,2022-12-31,15.681,1.27646384428061,1.27646384428061,0,,,
LGO,2012-12-31,3.83697097519333,1.34240903689039,1.34240903689039,0,,,
LGO,2013-12-31,6.15247058823529,1.97111149125432,1.97111149125432,0,,,
LGO,2014-12-31,13.2890135981006,2.52110322023979,2.52110322023979,0,,,
LGO,2015-12-31,2.15895183932042,9.58530143889262,9.58530143889262,1,,,
LGO-US,2019-12-31,2.37285521496048,1.35948635941867,1.35948635941867,0,,,
LGO-US,2020-12-31,2.572,1.25521516078393,1.25521516078393,0,,,
LGO-US,2021-12-31,2.962,1.23354422518884,1.23354422518884,0,,,
LGO-US,2022-12-31,,1.38932221016459,1.38932221016459,0,,,
LGSA-US,1998-03-31,,2.92807445158432,2.92807445158432,0,,,
LGSA-US,1999-03-31,,1.81094120533159,1.81094120533159,0,,,
LGST-US,2021-12-31,0.039375,1.04495445852263,1.04495445852263,0,,,
LGSTU-US,2021-12-31,0.039375,1.04495445852263,1.04495445852263,0,,,
LGTOU-US,2021-12-31,0.005719,1.03582927076411,1.03582927076411,0,,,
LGTOU-US,2022-12-31,0.002945,1.03608682856746,1.03608682856746,0,,,
LGTY-US,2006-04-30,2.792,1.56606668633815,1.56606668633815,0,,,
LGTY-US,2007-04-30,2.11,1.47621993467287,1.47621993467287,0,,,
LGTY-US,2008-04-30,2.295,1.40274634072733,1.40274634072733,0,,,
LGTY-US,2009-04-30,,1.34717547962657,1.34717547962657,0,,,
LGV-US,2020-12-31,0.0855,4.6412418551169,4.6412418551169,0,,,
LGV-US,2021-12-31,2.235219,1.07209418186406,1.07209418186406,0,,,
LGVC-US,2021-12-31,0.017815,1.05205051730084,1.05205051730084,0,,,
LGVCU-US,2021-12-31,0.017815,1.05205051730084,1.05205051730084,0,,,
LGVN-US,2019-12-31,0.304567,2.38117322625973,2.38117322625973,0,,,
LGVN-US,2020-12-31,1.541503,4.72137336125948,4.72137336125948,0,,,
LGVN-US,2021-12-31,1.327,1.14148004154129,1.14148004154129,0,,,
LGVN-US,2022-12-31,0.65,1.33538805028394,1.33538805028394,0,,,
LH-US,2019-12-31,474.6,2.3848817232721,2.3848817232721,0,,,
LH-US,2020-12-31,623.2,2.14448112653183,2.14448112653183,0,,,
LH-US,2021-12-31,884.6,1.98428952440283,1.98428952440283,0,,,
LH-US,2022-12-31,663.6,1.99622645246915,1.99622645246915,0,,,
LHAA-US,2021-12-31,0.172,1.03805520339107,1.03805520339107,0,,,
LHC-US,2020-12-31,0.245,,-44.857963505294,0,,,
LHC-US,2021-12-31,0.0,1.06369958307361,1.06369958307361,0,,,
LHC-US,2022-12-31,0.176804,1.03840012665965,1.03840012665965,0,,,
LHCAU-US,,,,,0,,,
LHCG-US,2019-12-31,85.631,1.55242785973199,1.55242785973199,0,,,
LHCG-US,2020-12-31,114.594,1.68063475866219,1.68063475866219,0,,,
LHCG-US,2021-12-31,100.532,1.90052878163145,1.90052878163145,0,,,
LHCG-US,2022-12-31,97.968,1.87111576896727,1.87111576896727,0,,,
LHIVU-US,,,,,0,,,
LHMS-US,2000-01-31,,,,0,,,
LHMS-US,2002-01-31,16.378,2.12563664388152,2.12563664388152,0,,,
LHMS-US,2003-01-31,18.954,1.81477484955385,1.81477484955385,0,,,
LHMS-US,2004-01-31,19.041,1.62548061419393,1.62548061419393,0,,,
LHO-US,2014-12-31,,1.51535588623534,1.51531120211295,0,,,
LHO-US,2015-12-31,,1.71629415443972,1.71624210756415,0,,,
LHO-US,2016-12-31,,1.54190082382924,1.54182125942851,0,,,
LHO-US,2017-12-31,,1.54260756063269,1.54254269148952,0,,,
LHSG-US,1997-12-31,14.192,1.36295367859188,1.36295367859188,0,,,
LHSG-US,1998-12-31,15.796,1.28639498690507,1.28639498690507,0,,,
LHSG-US,1999-12-31,21.211,1.34873905142824,1.34873905142824,0,,,
LHX-US,2019-12-31,1115.0,1.69725948554478,1.69725948554478,0,,,
LHX-US,2020-12-31,1444.0,1.78343949044586,1.78343949044586,0,,,
LHX-US,2021-12-31,1332.0,1.80653724041014,1.80653724041014,0,,,
LHX-US,2022-12-31,1085.0,1.80985801436052,1.80985801436052,0,,,
LI-US,2019-12-31,32.1402012719474,,2.07665356000514,0,,,
LI-US,2020-12-31,40.7619499067256,1.220432419617,1.220432419617,0,,,
LI-US,2021-12-31,102.865525979276,1.50614791893942,1.50614791893942,0,,,
LI-US,2022-12-31,817.734367133228,1.92912298106893,1.92912298106893,0,,,
LIAN-US,2019-12-31,0.317998693656,,1.11979073625112,0,,,
LIAN-US,2020-12-31,0.998000816364,,1.28735261309266,0,,,
LIAN-US,2021-12-31,9.97578666324,1.20585074187837,1.20585074187837,0,,,
LIBB-US,1998-12-31,,7.57675824203589,7.57675824203589,0,,,
LIBB-US,1999-12-31,,8.87741871589608,8.87741871589608,0,,,
LIBB-US,2000-12-31,,8.96550945032293,8.96550945032293,0,,,
LIBB-US,2001-12-31,,10.3190579651652,10.3190579651652,0,,,
LIBY-US,2021-12-31,0.025,1.03707199888275,1.03707199888275,0,,,
LIBYU-US,2021-12-31,0.025,1.03707199888275,1.03707199888275,0,,,
LICB-US,2001-12-31,,20.7502248307853,15.3138645334824,0,,,
LICB-US,2002-12-31,,19.2371250928714,14.8747014180752,0,,,
LICB-US,2003-12-31,,19.8603603603604,19.8603603603604,0,,,
LICB-US,2004-12-31,,20.5203609867959,20.5203609867959,0,,,
LICN-US,2017-12-31,1.41477272727273,1.17643897235751,1.17643897235751,0,,,
LICN-US,2019-12-31,1.127,1.21348788198103,1.21348788198103,0,,,
LICN-US,2020-12-31,1.277,1.20638136237022,1.20638136237022,0,,,
LICN-US,2021-12-31,1.279,1.16591550825369,1.16591550825369,0,,,
LICY-US,2020-12-31,0.355888,1.03736042437144,1.03736042437144,0,,,
LICY-US,2021-10-31,9.253722,1.53358523073151,1.53358523073151,0,,,
LICY-US,2022-10-31,31.2,1.78639400688398,1.78639400688398,0,,,
LIDR,2019-12-31,9.8e-05,1.10859828832424,1.10859828832424,0,,,
LIDR,2020-12-31,0.028099,1.0021042377631,1.0021042377631,0,,,
LIDR,2021-12-31,6.312,1.10301777006168,1.10301777006168,0,,,
LIDR,2022-12-31,6.262,1.41896349898904,1.41896349898904,1,,,
LIDR-US,2019-12-31,9.8e-05,1.10859828832424,1.10859828832424,0,,,
LIDR-US,2020-12-31,0.028099,1.0021042377631,1.0021042377631,0,,,
LIDR-US,2021-12-31,6.312,1.10301777006168,1.10301777006168,0,,,
LIDR-US,2022-12-31,6.262,1.41896349898904,1.41896349898904,0,,,
LIFC-US,2004-12-31,6.702,1.136253309797,1.136253309797,0,,,
LIFC-US,2005-12-31,8.045,1.16213750407299,1.16213750407299,0,,,
LIFC-US,2006-12-31,11.349,1.21517567807949,1.21517567807949,0,,,
LIFC-US,2007-12-31,25.048,1.26749687503651,1.26749687503651,0,,,
LIFE,2013-12-31,2.941,,1.61108416201795,0,,,
LIFE,2014-12-31,2.932,,4.42774690038478,0,,,
LIFE,2015-12-31,4.595,1.1271186440678,1.1271186440678,0,,,
LIFE,2015-12-31,4.595,1.1271186440678,1.1271186440678,0,,,
LIFE,2016-12-31,5.45,1.28220888202417,1.28220888202417,1,,,
LIFE,2016-12-31,5.45,1.28220888202417,1.28220888202417,0,,,
LIFE,2017-12-31,3.103,1.39089083635571,1.39084753677329,0,,,
LIFE,2018-12-31,2.026,1.5675820256776,1.56748885586924,1,,,
LIFE-US,2019-12-31,2.376,1.70827039274924,1.70810912866988,0,,,
LIFE-US,2020-12-31,3.572,1.22357030015798,1.22357030015798,0,,,
LIFE-US,2021-12-31,4.002,1.05705345788236,1.05705345788236,0,,,
LIFE-US,2022-12-31,9.862,1.34033919176089,1.34033919176089,0,,,
LIFW,2020-12-31,1.169008,1.10828333073203,1.10828333073203,0,,,
LIFW,2021-12-31,3.985037,1.08699687070187,1.08699687070187,0,,,
LIFW,,,,,1,,,
LIFW,,,,,0,,,
LIFW-US,2020-12-31,1.169008,1.10828333073203,1.10828333073203,0,,,
LIFW-US,2021-12-31,3.985037,1.08699687070187,1.08699687070187,0,,,
LIHR-US,2006-12-31,6.4284512166,1.95202105737692,1.95202105737692,0,,,
LIHR-US,2007-12-31,13.5131895,1.06686409698765,1.06686409698765,0,,,
LIHR-US,2008-12-31,18.5,1.15082023830081,1.15082023830081,0,,,
LIHR-US,2009-12-31,25.999902721,1.13096351730589,1.13096351730589,0,,,
LII-US,2019-12-31,175.1,,-12.3701527614571,0,,,
LII-US,2020-12-31,218.9,,-123.602339181287,0,,,
LII-US,2021-12-31,271.5,,-8.3814126394052,0,,,
LII-US,2022-12-31,275.8,,-13.0256031511571,0,,,
LILA-US,2019-12-31,720.3,4.80336356035758,4.80336356035758,0,,,
LILA-US,2020-12-31,784.0,5.6101963384536,5.6101963384536,0,,,
LILA-US,2021-12-31,628.1,6.88103756708408,6.88103756708408,0,,,
LILA-US,2022-12-31,621.0,7.08000417231668,7.08000417231668,0,,,
LILAK-US,2019-12-31,720.3,4.80336356035758,4.80336356035758,0,,,
LILAK-US,2020-12-31,784.0,5.6101963384536,5.6101963384536,0,,,
LILAK-US,2021-12-31,628.1,6.88103756708408,6.88103756708408,0,,,
LILAK-US,2022-12-31,621.0,7.08000417231668,7.08000417231668,0,,,
LILM,2020-12-31,0.08,76.4236021763978,76.4236021763978,0,,,
LILM,2021-12-31,35.156538,1.27177813267311,1.27177813267311,0,,,
LILM,2022-12-31,19.31402325,1.43458327395665,1.43458327395665,1,,,
LILM,,,,,0,,,
LILM-US,2020-12-31,0.08,76.4236021763978,76.4236021763978,0,,,
LILM-US,2021-12-31,35.156538,1.27177813267311,1.27177813267311,0,,,
LILM-US,2022-12-31,19.31402325,1.43458327395665,1.43458327395665,0,,,
LIMC-US,2005-12-31,0.639457,2.64411359554268,2.64411359554268,0,,,
LIMC-US,2006-12-31,1.194011,1.23178184981882,1.23178184981882,0,,,
LIMC-US,2007-12-31,0.938,1.13802927134695,1.13802927134695,0,,,
LIMC-US,2008-12-31,0.997,1.15485981869484,1.15485981869484,0,,,
LIMS-US,2005-12-31,0.482,1.60651191454396,1.60651191454396,0,,,
LIMS-US,2006-12-31,1.062,1.40747369174601,1.40747369174601,0,,,
LIMS-US,2007-12-31,0.973,1.13080505959176,1.13080505959176,0,,,
LIMS-US,2008-12-31,1.119,1.16164813977292,1.16164813977292,0,,,
LIN-US,2019-12-31,1813.0,1.76492643762481,1.76492643762481,0,,,
LIN-US,2020-12-31,2112.0,1.86463638861297,1.86463638861297,0,,,
LIN-US,2021-12-31,2196.0,1.85318496650392,1.85318496650392,0,,,
LIN-US,2022-12-31,2385.0,1.99005696012791,1.99005696012791,0,,,
LINC-US,2019-12-31,7.869,4.51383609900807,3.5327952113187,0,,,
LINC-US,2020-12-31,16.692,2.69241327813588,2.37935351143631,0,,,
LINC-US,2021-12-31,15.669,2.28174597042142,2.0883946251768,0,,,
LINC-US,2022-12-31,8.653,2.01250716124713,2.01250716124713,0,,,
LIND-US,2019-12-31,21.625,4.45158620689655,4.45158620689655,0,,,
LIND-US,2020-12-31,15.046,21.6674008810573,6.37674583063233,0,,,
LIND-US,2021-12-31,27.965,,155.601918014291,0,,,
LIND-US,2022-12-31,54.418,,-6.94055420498186,0,,,
LINK-US,2019-12-31,0.29,1.08878777272197,1.08878777272197,0,,,
LINK-US,2020-12-31,0.336,1.13371040723982,1.13371040723982,0,,,
LINK-US,2021-12-31,0.504,1.08470440053531,1.08453364817001,0,,,
LINK-US,2022-12-31,0.568,1.08211757908421,1.08196129404968,0,,,
LINX-US,2017-12-31,11.717765518073,1.33617879233161,1.33617879233161,0,,,
LINX-US,2018-12-31,11.3012965232534,1.55851491994487,1.55851491994487,0,,,
LINX-US,2019-12-31,12.6979391950678,1.43249523422153,1.43249523422153,0,,,
LINX-US,2020-12-31,12.1418120211006,1.65322666265036,1.65322666265036,0,,,
LIONU-US,2021-12-31,0.351506,,1.03833534011332,0,,,
LIOX-US,2012-12-31,36.303,2.64521924088472,2.64521924088472,0,,,
LIOX-US,2013-12-31,40.566,2.43964899930819,2.43964899930819,0,,,
LIOX-US,2014-12-31,39.305,2.38791193413718,2.38791193413718,0,,,
LIOX-US,2015-12-31,43.822,3.20667403931842,3.20667403931842,0,,,
LIPO-US,2019-12-31,0.041825,,-1.00485879907387,0,,,
LIPO-US,2020-12-31,0.027291,2.06197453136942,2.06126690797014,0,,,
LIPO-US,2021-12-31,0.201682,1.41414844670446,1.4139904970103,0,,,
LIPO-US,2022-12-31,0.457041,1.27258856411033,1.27258856411033,0,,,
LIQT,2019-12-31,3.222951,1.67741066267934,1.67741066267934,0,,,
LIQT,2020-12-31,4.908961,1.70076562409656,1.70076562409656,0,,,
LIQT,2021-12-31,4.685665,3.52682471667009,3.52682471667009,0,,,
LIQT,2022-12-31,3.087206,1.72143869856296,1.72143869856296,1,,,
LIQT-US,2019-12-31,3.222951,1.67741066267934,1.67741066267934,0,,,
LIQT-US,2020-12-31,4.908961,1.70076562409656,1.70076562409656,0,,,
LIQT-US,2021-12-31,4.685665,3.52682471667009,3.52682471667009,0,,,
LIQT-US,2022-12-31,3.087206,1.72143869856296,1.72143869856296,0,,,
LITB-US,2019-12-31,22.101,3.55675998366167,3.55675998366167,0,,,
LITB-US,2020-12-31,33.69,3.20582626688847,3.20582626688847,0,,,
LITB-US,2021-12-31,37.261,3.06432436671634,3.06432436671634,0,,,
LITB-US,2022-12-31,90.357,42.5214138286894,42.5214138286894,0,,,
LITE-US,2019-06-30,103.6,1.81457484469975,1.81457484469975,0,,,
LITE-US,2020-06-30,82.3,1.88234621541276,1.88234621541276,0,,,
LITE-US,2021-06-30,93.1,1.80028386050284,1.80028386050284,0,,,
LITE-US,2022-06-30,99.3,2.21984,2.21984,0,,,
LITM-US,2019-06-30,,1.07952385582085,1.07952385582085,0,,,
LITM-US,2020-06-30,,1.06600590480305,1.06600590480305,0,,,
LITM-US,2021-06-30,,1.28926104796559,1.28926104796559,0,,,
LITM-US,2022-06-30,,1.05041304753738,1.05041304753738,0,,,
LITT-US,2021-12-31,,1.08572129095257,1.08572129095257,0,,,
LITTU-US,2021-12-31,,1.08572129095257,1.08572129095257,0,,,
LIVB-US,2021-12-31,0.351282,1.8172970349389,1.8172970349389,0,,,
LIVBU-US,2021-12-31,0.351282,1.8172970349389,1.8172970349389,0,,,
LIVE-US,2019-09-30,10.605,3.58794573529843,3.58794573529843,0,,,
LIVE-US,2020-09-30,9.034,4.48928083750569,4.48928083750569,0,,,
LIVE-US,2021-09-30,13.947,2.80343713589662,2.80343713589662,0,,,
LIVE-US,2022-09-30,11.755,2.85459481610491,2.85459481610491,0,,,
LIVKU-US,2019-12-31,0.042281,1.00092049003763,1.00092049003763,0,,,
LIVKU-US,2020-12-31,0.398748,1.0049314082503,1.0049314082503,0,,,
LIVKU-US,2021-12-31,9.397,2.33579955038154,2.33579955038154,0,,,
LIVKU-US,2022-12-31,,2.69486665831977,2.69486665831977,0,,,
LIVN-US,2019-12-31,141.796,1.74298429519909,1.74298429519909,0,,,
LIVN-US,2020-12-31,104.294,2.15524535027247,2.15524535027247,0,,,
LIVN-US,2021-12-31,113.234,1.70004209648205,1.70004209648205,0,,,
LIVN-US,2022-12-31,118.04,1.90023798798301,1.90023798798301,0,,,
LIVR-US,2012-12-31,0.287,,1.07986203236933,0,,,
LIVR-US,2013-12-31,2.397,,1.28599765575692,0,,,
LIXT-US,2019-12-31,,,1.09773410266892,0,,,
LIXT-US,2020-12-31,0.010467,3.45809817910766,1.04320153967986,0,,,
LIXT-US,2021-12-31,0.0,3.94723243057245,1.06323687389074,0,,,
LIXT-US,2022-12-31,,3.33889193485333,1.07643149081347,0,,,
