,fsym_id,Implosion_Start_Date,Implosion_End_Date
5481,XNMT3W-R,2021-02-05,2023-03-31
5482,XQG69F-R,,
5483,B871FC-R,,
5484,BB81LH-R,,
5485,BCM03C-R,2015-08-14,2019-05-17
5486,BK8L49-R,,
5487,BSZQL2-R,,
5488,BT2VK0-R,,
5489,BV3Q9X-R,,
5490,BV95R1-R,,
5491,C4BHC3-R,,
5492,C7S7Z9-R,2004-12-24,2007-06-01
5493,CSFJSZ-R,,
5494,D5QJJM-R,,
5495,D78542-R,,
5496,DMSGQH-R,,
5497,DTKCYD-R,,
5498,DVLVWW-R,,
5499,F3JF7B-R,,
5500,F5Y3PF-R,,
5501,FK8CM2-R,,
5502,FVBFNV-R,,
5503,FWBZVG-R,,
5504,GL07LY-R,,
5505,GMPK6W-R,,
5506,GP4RPK-R,,
5507,HF9TKT-R,,
5508,HRLHWD-R,,
5509,HX21LX-R,,
5510,HZ7X0L-R,,
5511,JWMV8D-R,,
5512,JXLD0J-R,,
5513,K044V1-R,,
5514,K5N97N-R,,
5515,KMTTSD-R,,
5516,KPMGNC-R,2015-07-17,2023-03-31
5517,KSRCG9-R,,
5518,L8WBXF-R,,
5519,LD5BVK-R,,
5520,MG0VMN-R,,
5521,NDZQ4B-R,,
5522,NWGBTD-R,,
5523,PRN3MS-R,,
5524,PZ2SC2-R,,
5525,QDX24Z-R,,
5526,QF9K6Y-R,,
5527,QTPDB6-R,,
5528,R2D6J1-R,,
5529,S7L9WC-R,,
5530,SPBJJ3-R,,
5531,SXS4LS-R,,
5532,T2SQ1J-R,,
5533,T2XKD4-R,,
5534,TBZQHX-R,,
5535,TP3GXC-R,,
5536,TW08Y9-R,,
5537,TYYGQR-R,,
5538,V41MSL-R,,
5539,V60ZP1-R,,
5540,VMHGHF-R,,
5541,VVKNF0-R,,
5542,W1X01F-R,,
5543,WQFRQ7-R,,
5544,WYG3CB-R,,
5545,X8L6YM-R,,
5546,XGFDHN-R,,
5547,XH3259-R,,
5548,XP9QBV-R,,
5549,B29NP8-R,,
5550,B3C712-R,,
5551,BB6RRX-R,,
5552,BFW8MT-R,,
5553,BM31T8-R,,
5554,BQ303J-R,,
5555,C6143W-R,,
5556,CJVKH9-R,,
5557,D9RT6Y-R,,
5558,DBD2GJ-R,,
5559,DSBCFQ-R,,
5560,F87684-R,2002-08-09,2008-06-18
5561,FK7P9F-R,,
5562,FKZG35-R,,
5563,FL2M00-R,,
5564,FNKNQ2-R,,
5565,FWHKKR-R,,
5566,G5FP2T-R,,
5567,GFKJF5-R,,
5568,GGQ14H-R,,
5569,GHPR2P-R,,
5570,H9SWTL-R,,
5571,HB5D3R-R,,
5572,HKM942-R,,
5573,J3SZ1Z-R,2001-08-31,2003-11-28
5574,JYQXCG-R,,
5575,K229YW-R,,
5576,K6XVPS-R,,
5577,KFFGVM-R,,
5578,KHGYJT-R,,
5579,L1F8KY-R,,
5580,L8N0YK-R,,
5581,MDFK2W-R,,
5582,MKH5NQ-R,,
5583,N13KC6-R,,
5584,PGHDDD-R,,
5585,PS99CZ-R,,
5586,Q148Y4-R,,
5587,Q8B7T0-R,,
5588,Q97FPL-R,,
5589,QFQK48-R,,
5590,R1HKFR-R,2019-12-31,2023-03-31
5591,S5J10S-R,,
5592,SGL0DZ-R,,
5593,SGNHNT-R,,
5594,SGNMXY-R,,
5595,SMBCC5-R,,
5596,T1TP1M-R,,
5597,T6619R-R,,
5598,V74L3Z-R,,
5599,VJ7TDV-R,,
5600,X3N9KC-R,,
5601,X92DJH-R,,
5602,XQN3ZC-R,,
5603,BJFBP8-R,,
5604,BK6T2Z-R,,
5605,BVCF04-R,,
5606,C4FH1X-R,,
5607,C4G01D-R,,
5608,CQ79X5-R,,
5609,CY90N1-R,,
5610,D2RP35-R,,
5611,D3WC7Q-R,,
5612,DXW84Y-R,,
5613,FS32CR-R,,
5614,FT43GT-R,,
5615,G8BDLD-R,,
5616,GKH1BC-R,2015-09-11,2017-12-29
5617,GL625W-R,2017-12-08,2023-03-31
5618,H8JBCG-R,2001-06-08,2018-08-20
5619,HHGP2K-R,,
5620,HZ6PQG-R,,
5621,HZ8R91-R,,
5622,J419QJ-R,,
5623,JBLGJJ-R,,
5624,KLQF53-R,,
5625,LFYM38-R,,
5626,LJSKLK-R,,
5627,LN346T-R,,
5628,LQ7CJZ-R,,
5629,LSJG3P-R,,
5630,M0FSDB-R,,
5631,M7439D-R,,
5632,M79KQJ-R,,
5633,MJCBB4-R,,
5634,MNKFLC-R,,
5635,N43SDY-R,,
5636,NG81Y0-R,,
5637,NGWR77-R,,
5638,NQNXFT-R,,
5639,PYZ2HT-R,,
5640,PZ8NJK-R,,
5641,QYXZN1-R,,
5642,R02LYV-R,,
5643,R4SF1P-R,,
5644,R86F75-R,,
5645,RB9B02-R,,
5646,RK39D2-R,,
5647,RQXL78-R,,
5648,S14HSV-R,,
5649,S34XL5-R,,
5650,SBD46L-R,,
5651,SGJ2W9-R,,
5652,T1T2MS-R,,
5653,T8GWG8-R,,
5654,TRHFZS-R,,
5655,TY5SFD-R,,
5656,V7GVVR-R,,
5657,V88PMG-R,,
5658,VFX92S-R,,
5659,VFYQV4-R,,
5660,W6VZ29-R,,
5661,WGRTJK-R,,
5662,WRSDRY-R,,
5663,XD0YMX-R,,
5664,XFBRC3-R,,
5665,XFDWNB-R,,
5666,XLCZT6-R,,
5667,BK2GTX-R,,
5668,BK6JKQ-R,,
5669,BMVX1D-R,,
5670,BS21X5-R,,
5671,CJST4N-R,,
5672,D3VJNY-R,,
5673,DMV4Y2-R,,
5674,DWVSS1-R,,
5675,F3LX2S-R,,
5676,FFRDST-R,,
5677,FJ8GT6-R,,
5678,FQZCLL-R,,
5679,FT638P-R,,
5680,G39YR4-R,,
5681,GCM3KV-R,,
5682,GDFJPB-R,,
5683,GQGDZG-R,,
5684,GW3V1M-R,,
5685,HB163T-R,,
5686,HSKZHH-R,,
5687,HWXBMH-R,,
5688,J9NNLH-R,,
5689,JGZTLH-R,,
5690,JQXJ62-R,,
5691,K5NYH8-R,,
5692,K6JS4Y-R,2019-04-12,2023-03-31
5693,KK1YRK-R,,
5694,LP8DCV-R,2008-08-15,2021-04-09
5695,M4BYBX-R,,
5696,MR0Z9Y-R,,
5697,NTR822-R,,
5698,P6K7YD-R,,
5699,PC4Y29-R,,
5700,PJTBX6-R,,
5701,PL6RY5-R,,
5702,PNXRWR-R,,
5703,PRM2JP-R,,
5704,Q3DN01-R,,
5705,QCH7Z7-R,,
5706,QG66QN-R,,
5707,R1D15X-R,,
5708,R6Y0BG-R,,
5709,R95B87-R,,
5710,RL8RY9-R,,
5711,S0FHV6-R,,
5712,S3D6M4-R,,
5713,SDD54F-R,,
5714,SL27B1-R,,
5715,T2V3QV-R,2015-11-06,2017-12-29
5716,T663LZ-R,,
5717,TD4FRK-R,,
5718,TMZ8SB-R,,
5719,TVNQF0-R,,
5720,V3RVCP-R,,
5721,V5M99Z-R,,
5722,V6ZQWF-R,,
5723,VJ1VKS-R,,
5724,VS6FS9-R,,
5725,WB21HR-R,,
5726,WM7N9V-R,,
5727,WNB931-R,,
5728,WT2093-R,,
5729,X7L0FB-R,,
5730,XBLNPW-R,,
5731,XC2LNC-R,,
5732,XLS3TG-R,,
5733,BMBP35-R,,
5734,BYNQ34-R,2003-04-04,2012-10-31
5735,C9BBYP-R,,
5736,D1PQXX-R,,
5737,DY2QH0-R,,
5738,FFKCF9-R,,
5739,FNLD2R-R,,
5740,FYT41X-R,,
5741,GHB3XS-R,,
5742,GRR6HF-R,,
5743,GX28PR-R,,
5744,GYB9MW-R,,
5745,HKLWBP-R,,
5746,HMVRRD-R,,
5747,J8PY4V-R,,
5748,JJ7X45-R,,
5749,K1PKDQ-R,,
5750,KSV5TY-R,,
5751,LD0MFQ-R,,
5752,LHG5NQ-R,,
5753,LLYTWP-R,,
5754,LPRN3T-R,,
5755,M0H6M5-R,,
5756,MS8KKT-R,,
5757,MYKGK0-R,,
5758,NKN5DN-R,,
5759,NSCV8C-R,,
5760,P9Y86Y-R,,
5761,PJX41N-R,,
5762,PRGQ6L-R,,
5763,Q1K85T-R,,
5764,QRCQBN-R,,
5765,R2BMHK-R,,
5766,RPNJRM-R,,
5767,SHNJVY-R,,
5768,SJJCPS-R,,
5769,T6C8Y9-R,,
5770,TDKDQZ-R,,
5771,TDXVW0-R,,
5772,TMTYJ8-R,,
5773,VJBPXK-R,2016-12-23,2023-03-31
5774,VKD803-R,,
5775,W370C0-R,,
5776,W4M154-R,,
5777,W9RLW8-R,,
5778,WHR38Z-R,,
5779,X67X90-R,,
5780,X7GCGX-R,2015-10-09,2020-09-25
5781,C2083V-R,,
5782,C4T5R8-R,,
5783,CC551R-R,2011-06-03,2023-03-31
5784,CHP9B8-R,,
5785,CLN2JK-R,,
5786,CVQ9WH-R,,
5787,CY1QXC-R,,
5788,CZB0P2-R,,
5789,D6B4DG-R,,
5790,DLRZNY-R,,
5791,DMRTGW-R,,
5792,DTMNJS-R,,
5793,F3LM21-R,,
5794,F66H9Y-R,,
5795,F6YZGB-R,,
5796,GGJ600-R,,
5797,HJGZSY-R,,
5798,J3VG5N-R,,
5799,JCT2SB-R,,
5800,JKD4LH-R,,
5801,JWGL7G-R,,
5802,LH8089-R,,
5803,LKW1FZ-R,,
5804,LSNDND-R,,
5805,MG2RLS-R,,
5806,MG5CL7-R,,
5807,MLTLSQ-R,,
5808,MMNM90-R,,
5809,MR1PPM-R,,
5810,MS67S8-R,,
5811,N5NLBK-R,,
5812,NL9ZQT-R,,
5813,NNL4JN-R,,
5814,NRZZCZ-R,,
5815,NZW733-R,,
5816,PBMTQK-R,,
5817,QMGF82-R,,
5818,QMKXYC-R,,
5819,QT5P25-R,,
5820,QWG0VT-R,,
5821,R0P92W-R,,
5822,RLCVV6-R,2016-12-02,2021-03-19
5823,RXG6KB-R,,
5824,RZXDWV-R,,
5825,SJY3B2-R,,
5826,SW4ZPG-R,,
5827,T6BHQV-R,,
5828,TZ5YRJ-R,,
5829,W8YRN3-R,,
5830,WRV9CQ-R,,
5831,WTVH7B-R,,
5832,WW3PRW-R,,
5833,X3Y7LR-R,,
5834,B9BJ5Q-R,,
5835,BF98G2-R,,
5836,BJ2RJC-R,,
5837,BMCMTZ-R,,
5838,BPS8KD-R,,
5839,BYKV82-R,,
5840,C5LDKM-R,,
5841,CQGSST-R,,
5842,CX5WK0-R,,
5843,D9RRNF-R,,
5844,F6CKQF-R,,
5845,FCKQBY-R,,
5846,FK9TCF-R,,
5847,GNPCRK-R,,
5848,H542MP-R,,
5849,HNQ6FG-R,,
5850,HSJT8D-R,,
5851,JBNFKN-R,,
5852,JK7PW2-R,,
5853,JWGNCJ-R,,
5854,KK07GY-R,,
5855,KXDRQQ-R,,
5856,L21VP2-R,,
5857,MS4TSN-R,,
5858,NMTXM7-R,,
5859,NNNFXT-R,,
5860,NWS8GF-R,,
5861,P49VWK-R,,
5862,PVBTDG-R,,
5863,PZFN17-R,,
5864,Q038MV-R,,
5865,R1GBFY-R,,
5866,R9H8S3-R,,
5867,RT4P47-R,,
5868,SKQWZQ-R,,
5869,STV928-R,,
5870,SYCVJL-R,,
5871,T1NTHS-R,,
5872,V1K7J9-R,,
5873,VMJ5QZ-R,,
5874,W2843Q-R,,
5875,W8Y3WZ-R,,
5876,WM9TFW-R,,
5877,WT59VG-R,,
5878,X8Q8PF-R,,
5879,XGLDNZ-R,,
5880,XK43PR-R,,
5881,B21YHK-R,,
5882,BMBX50-R,,
5883,BWQ46Y-R,,
5884,BZNZRH-R,,
5885,CJFGP5-R,,
5886,D950RP-R,,
5887,DCV2T8-R,,
5888,FJ4J4C-R,,
5889,GDD0SX-R,2011-06-24,2020-07-23
5890,H1K21N-R,,
5891,H3YZST-R,,
5892,HRD46X-R,,
5893,HRHB9X-R,,
5894,JXR6TN-R,,
5895,K39MNG-R,,
5896,K6XCSB-R,,
5897,K9363Z-R,,
5898,KXC96M-R,,
5899,M09VD4-R,,
5900,NFRN55-R,,
5901,NHQ2P4-R,,
5902,NSRFNJ-R,,
5903,NWCBDX-R,,
5904,P1WVJW-R,,
5905,P31QZK-R,,
5906,P8RJ4G-R,,
5907,PB3G7Y-R,,
5908,PJNB5B-R,,
5909,PM2MNW-R,,
5910,PMSL20-R,,
5911,PRCZJK-R,,
5912,PTCMZ8-R,,
5913,Q0K140-R,,
5914,QBNRZY-R,2014-10-24,2017-08-04
5915,QBR5L6-R,,
5916,R16QYT-R,,
5917,R6LJFQ-R,,
5918,RHN19V-R,,
5919,RR72WQ-R,,
5920,SHT6SB-R,,
5921,SSW5N0-R,,
5922,SVRP6X-R,,
5923,SXBNS0-R,,
5924,SZLVHR-R,,
5925,T8BYTF-R,,
5926,TGMCS1-R,,
5927,TMKFXX-R,,
5928,TXXGFG-R,,
5929,V2JD0L-R,,
5930,VBDR1X-R,,
5931,W3DV77-R,,
5932,WF15WW-R,,
5933,WLP8T5-R,,
5934,WPPBNW-R,,
5935,WSW8GV-R,,
5936,WZM589-R,,
5937,XDGRZW-R,,
5938,XG98Y2-R,,
5939,XGDGQS-R,,
5940,B5MPKB-R,,
5941,BCGGZM-R,,
5942,BJ735T-R,,
5943,BRZZZ7-R,,
5944,BYPLSZ-R,,
5945,BZYSV1-R,,
5946,C3N99L-R,,
5947,C7M7DL-R,,
5948,CGM4MP-R,,
5949,CQ5JCC-R,,
5950,CQM53X-R,,
5951,CW0L9Y-R,,
5952,D64187-R,,
5953,DF2CV6-R,,
5954,DVDYWL-R,,
5955,F0BMTM-R,,
5956,F1FGGH-R,,
5957,FH3WTP-R,,
5958,FMMTQ0-R,,
5959,FQ1Y6R-R,,
5960,FXNKHT-R,,
5961,G39D97-R,,
5962,G7V54Q-R,,
5963,GSRY06-R,,
5964,GYFD19-R,,
5965,H2KTHB-R,,
5966,H44C0V-R,,
5967,H56F2W-R,,
5968,H7M5P1-R,,
5969,HBS07V-R,,
5970,HHBNQ2-R,,
5971,HP51G2-R,,
5972,HR4F49-R,,
5973,J64C3X-R,,
5974,J952XX-R,,
5975,JFVPLJ-R,,
5976,JM28X9-R,,
5977,KB2M4J-R,,
5978,KGZZRJ-R,,
5979,L3M87R-R,,
5980,LD1CWF-R,,
5981,LTFSJN-R,,
5982,M3FRGB-R,,
5983,M90QGS-R,,
5984,NKWD19-R,,
5985,P0RK6R-R,,
5986,PSRH1X-R,,
5987,Q2VHYL-R,,
5988,Q2W445-R,,
5989,Q9876B-R,,
5990,QHM7W4-R,,
5991,QLMB7B-R,,
5992,R8TP3D-R,,
5993,RGYGYC-R,,
5994,RT31XL-R,,
5995,S5KTFG-R,,
5996,SHC615-R,2020-07-03,2023-03-31
5997,TKPKXZ-R,,
5998,TNX89S-R,,
5999,TRGCYS-R,,
6000,V31QF5-R,,
6001,VL50PS-R,,
6002,WD8KF9-R,,
6003,X43PRM-R,,
6004,X59YTL-R,,
6005,B1YGL0-R,,
6006,BYJG38-R,,
6007,CF1KPT-R,,
6008,CQK480-R,,
6009,CSMTMQ-R,,
6010,D2R9CT-R,,
6011,DF63ZQ-R,,
6012,DMSHSJ-R,,
6013,F82H8Q-R,,
6014,FDRFQR-R,,
6015,FN683J-R,,
6016,G1Q6CZ-R,,
6017,G4GDBD-R,,
6018,H31PZD-R,,
6019,H8HR7X-R,,
6020,HBSF17-R,,
6021,HXZN4R-R,,
6022,J3MKRX-R,,
6023,K287X2-R,,
6024,K4HCQY-R,,
6025,KHBWY4-R,,
6026,L21N4R-R,,
6027,L31SV8-R,,
6028,L9J2T6-R,,
6029,L9K2V8-R,,
6030,LCR71G-R,,
6031,LDS05T-R,,
6032,LSK298-R,2007-11-16,2023-03-31
6033,LYS6KG-R,,
6034,MMNFYV-R,,
6035,MNSFZZ-R,,
6036,N1DM57-R,,
6037,N4NK4F-R,,
6038,N5ZX4C-R,,
6039,N7MVKF-R,,
6040,NQRKRK-R,2017-12-22,2020-08-07
6041,P6L4N7-R,,
6042,PFWJZ7-R,,
6043,PQJ4TV-R,,
6044,QJ9VY8-R,2002-05-03,2011-03-18
6045,QWD75W-R,,
6046,R5Y6LK-R,,
6047,RMCKTF-R,,
6048,RMJM0R-R,,
6049,RV8LLW-R,,
6050,RZVVYD-R,,
6051,S107DL-R,,
6052,S2WCJD-R,,
6053,SL3CSD-R,,
6054,SLP9Z6-R,,
6055,SYYK52-R,,
6056,SZTT1K-R,,
6057,T8GMPR-R,,
6058,T93CVS-R,,
6059,TTHNN5-R,,
6060,VBJ6T9-R,,
6061,VBJPLM-R,,
6062,VHWCZH-R,,
6063,VPXNSW-R,,
6064,VS0V31-R,,
6065,WW6FN3-R,,
6066,X2STV9-R,,
6067,XLCJ1X-R,,
6068,XR7GZL-R,,
6069,B03JRB-R,,
6070,B21JK0-R,,
6071,BJ2HRV-R,,
6072,C5GQP9-R,,
6073,D1QZNF-R,,
6074,DLN18C-R,,
6075,FB6Q6H-R,,
6076,G4S12T-R,,
6077,GBDJ0Q-R,,
6078,GCTZP9-R,,
6079,GG8FBW-R,,
6080,H1W6XP-R,,
6081,HZ7FMN-R,,
6082,J1P4NB-R,,
6083,J6G8DL-R,,
6084,JGXRXT-R,,
6085,JMGVRZ-R,,
6086,K7TZB5-R,2018-11-09,2023-03-31
6087,KYF7S8-R,,
6088,L7QDBP-R,,
6089,LD13C5-R,,
6090,LP3CT4-R,,
6091,MBJKFC-R,,
6092,MQ228W-R,,
6093,MT8YF8-R,,
6094,MTY0JY-R,,
6095,N05VM8-R,,
6096,N2GNNQ-R,,
6097,N2TCB0-R,,
6098,N2ZJ4V-R,,
6099,NDS4CY-R,,
6100,NHWDKW-R,,
6101,NPYY4T-R,,
6102,NT36P3-R,,
6103,NV3W1T-R,,
6104,P756BF-R,,
6105,PC6RK0-R,,
6106,PZF9CX-R,,
6107,Q84LYM-R,,
6108,QHTXTM-R,,
6109,QJHCKK-R,,
6110,R19Y1T-R,,
6111,RDSQMQ-R,,
6112,RKX27Y-R,,
6113,S39Y4W-R,,
6114,SMG36D-R,2015-09-11,2017-09-22
6115,SYM8PK-R,,
6116,TKT03V-R,,
6117,WN9L3R-R,,
6118,WPFS7S-R,,
6119,XD72LY-R,,
6120,XJNVZV-R,,
6121,B4PJKL-R,,
6122,B6YRHH-R,,
6123,BCCKK0-R,,
6124,BCD8SK-R,,
6125,BGCWZ0-R,,
6126,BH2TMF-R,,
6127,BRBYC1-R,,
6128,C8Z5J2-R,,
6129,CSJ94N-R,,
6130,CSP0XV-R,2008-12-05,2012-11-16
6131,DBS50C-R,,
6132,DCXM99-R,,
6133,DVNMT2-R,,
6134,F2DR2S-R,,
6135,FNPL5R-R,,
6136,GLKQYB-R,,
6137,GLYNF8-R,,
6138,GMRJ6Z-R,,
6139,H8N1FY-R,,
6140,H8PBY5-R,,
6141,K6SHT3-R,,
6142,KDC3LP-R,,
6143,KMQ9YZ-R,,
6144,LTMSLX-R,,
6145,LVRC60-R,,
6146,M8XH5M-R,,
6147,MHW6R6-R,,
6148,N6YRZ8-R,2001-04-27,2003-08-28
6149,NGX46V-R,,
6150,P259NT-R,,
6151,P6D4FV-R,,
6152,PLFHF4-R,,
6153,PM69PB-R,,
6154,PPCTFP-R,,
6155,Q0L3PJ-R,,
6156,Q1L1ZV-R,,
6157,Q74N3S-R,,
6158,QH1097-R,,
6159,QKFYW6-R,,
6160,R4VVPZ-R,,
6161,SHSZB3-R,,
6162,SR4N5D-R,,
6163,TKL6HT-R,,
6164,V2H1LG-R,,
6165,VYR23C-R,,
6166,W6TQ4L-R,,
6167,W85LD8-R,,
6168,WLPDT1-R,,
6169,XB4DBB-R,,
6170,XKNZRG-R,,
6171,BFRX6N-R,,
6172,BGW2CQ-R,,
6173,BNVBVQ-R,,
6174,BT7V1P-R,,
6175,CM3DPV-R,,
6176,CN61WF-R,,
6177,D8MVVF-R,,
6178,DC9440-R,,
6179,DFM8KK-R,,
6180,DXVMZC-R,,
6181,F4X8ZK-R,2015-10-16,2017-12-22
6182,F5KNZT-R,,
6183,F61VZ2-R,,
6184,FZX60W-R,,
6185,G6Q6GX-R,,
6186,GPB7XG-R,,
6187,GTZMXL-R,,
6188,GX9BNW-R,,
6189,H0PMGP-R,,
6190,H9DSS8-R,,
6191,J0PDXC-R,,
6192,J2559F-R,,
6193,JGYX70-R,,
6194,JH0L16-R,,
6195,JNWXTB-R,2017-05-12,2023-03-31
6196,JQYQH6-R,,
6197,JTB8S7-R,,
6198,K93YKP-R,,
6199,KGN4R0-R,,
6200,KGS8Z7-R,,
6201,L1PH3J-R,,
6202,L5CY4P-R,,
6203,M09SD6-R,,
6204,MCQ3DY-R,,
6205,MQMQGZ-R,,
6206,MR1YF3-R,,
6207,MR1Z6W-R,2018-09-21,2023-03-31
6208,MTZKC8-R,,
6209,NKVC2B-R,,
6210,NMF554-R,,
6211,NRK6SQ-R,,
6212,NXD3PD-R,,
6213,P6GZM8-R,,
6214,Q85Z4H-R,,
6215,Q9HSNG-R,,
6216,QBMXC4-R,,
6217,QKH23C-R,,
6218,QNFT6L-R,,
6219,R3G1D3-R,,
6220,R5RKJZ-R,,
6221,RV9T14-R,2020-03-13,2023-03-31
6222,S4HBWB-R,,
6223,SG3784-R,,
6224,SHQT62-R,,
6225,SRCWQY-R,,
6226,SXLSDS-R,,
6227,TLSR31-R,,
6228,V4T621-R,2015-02-27,2023-03-31
6229,VTBLV9-R,,
6230,W3V0QZ-R,,
6231,X2VV4N-R,,
6232,XHD46K-R,,
6233,XQCN4R-R,,
6234,B04XY5-R,,
6235,BXFVF4-R,,
6236,CTY7QN-R,,
6237,CV39RS-R,,
6238,D9NTJ4-R,,
6239,DKHG8V-R,,
6240,F337B6-R,,
6241,FKJQ5K-R,,
6242,FRJ370-R,,
6243,FYSYQR-R,,
6244,G1Z034-R,,
6245,GX5RVJ-R,,
6246,HVQ2KJ-R,,
6247,JXLFQ5-R,,
6248,K4LVSM-R,,
6249,KK1SFD-R,,
6250,KM6FJY-R,,
6251,KRMN7Q-R,,
6252,LGF2FL-R,,
6253,MNSM0V-R,,
6254,N0VLP7-R,,
6255,N8C33F-R,,
6256,NCL5GV-R,,
6257,P459Y0-R,,
6258,PPFFNB-R,,
6259,PY2VC1-R,,
6260,Q68PG7-R,,
6261,Q77NMC-R,,
6262,QCYKX9-R,,
6263,QYN2DF-R,,
6264,RMDCYS-R,,
6265,S7RV59-R,,
6266,SC9RYL-R,,
6267,SYJ221-R,,
6268,TQL1Z8-R,,
6269,V5VGMB-R,,
6270,VQXNXZ-R,,
6271,W4PQZB-R,,
6272,WMZ7N9-R,,
6273,WQ46C4-R,,
6274,BFVXZH-R,,
6275,BNPGF0-R,,
6276,CJXNH8-R,,
6277,CM410K-R,,
6278,CZM6VB-R,,
6279,D78YMT-R,,
6280,DFWGZ0-R,,
6281,DR502L-R,,
6282,DWDLFG-R,,
6283,DWQ360-R,,
6284,F2H3M0-R,,
6285,FK42TF-R,,
6286,FXTG1M-R,,
6287,G93C5S-R,,
6288,GB6SKT-R,,
6289,GV1LNF-R,,
6290,GYG61J-R,,
6291,H0BG9B-R,,
6292,HB1YLK-R,,
6293,HBY9BT-R,,
6294,J2NPSW-R,,
6295,J9FK0T-R,,
6296,JJ3FLZ-R,,
6297,JV8LZ0-R,,
6298,K4LDHS-R,,
6299,K8ZYYY-R,,
6300,KLJ654-R,,
6301,LYB9P1-R,,
6302,NDC4KQ-R,,
6303,NDG617-R,,
6304,NL69VH-R,,
6305,P52239-R,,
6306,PKV23P-R,,
6307,PRJR6M-R,,
6308,PSMW5J-R,,
6309,Q1PH7S-R,,
6310,QBJ7LY-R,,
6311,QCSJDP-R,,
6312,RMHZV5-R,,
6313,SJHZK0-R,,
6314,SM6KQ6-R,,
6315,SYDMHT-R,,
6316,TRGY09-R,,
6317,VJ6P7S-R,,
6318,VLCYJX-R,,
6319,WZJKP7-R,,
6320,XLTK9K-R,,
6321,BK4GMS-R,,
6322,C6MFNP-R,,
6323,C8R0R7-R,,
6324,CD9KKZ-R,,
6325,CHQXDS-R,,
6326,CY644B-R,,
6327,DLM6KG-R,,
6328,DQZ12C-R,,
6329,F06WP3-R,,
6330,FBBFPC-R,,
6331,FPTYMY-R,,
6332,FQYV5P-R,,
6333,FV6Z1L-R,,
6334,GGJ721-R,,
6335,GPD6YL-R,,
6336,GQG8QB-R,,
6337,GTT1SW-R,,
6338,H1SSMR-R,,
6339,J75ZBJ-R,,
6340,JBFQH2-R,,
6341,JFS1YF-R,,
6342,JHFCTL-R,,
6343,JP6KKR-R,,
6344,JR4XQF-R,,
6345,JTC04X-R,,
6346,JV8XYP-R,,
6347,K6VMFP-R,,
6348,KHZYTL-R,2006-11-10,2010-12-24
6349,KZXNTB-R,,
6350,L9Z5F5-R,,
6351,LTSMVG-R,,
6352,MH2H6M-R,,
6353,MQ48XC-R,,
6354,NCQZSH-R,,
6355,NR425V-R,,
6356,NT3WZR-R,,
6357,NXSCXR-R,,
6358,PC9SFZ-R,,
6359,PKZ3VH-R,,
6360,R1GJV4-R,,
6361,R5SF5S-R,,
6362,RC2NL2-R,,
6363,RGTY61-R,,
6364,SP0VFD-R,,
6365,SP5SQX-R,,
6366,TRDLYH-R,,
6367,TWJKWG-R,,
6368,TZ57CV-R,,
6369,V70LJ7-R,,
6370,VDV4WP-R,2015-11-27,2018-04-13
6371,VPX1M9-R,,
6372,W1LNFW-R,,
6373,WRTTG8-R,2006-06-30,2023-03-31
6374,WV5L8L-R,,
6375,WVK7VW-R,,
6376,XK0KJ0-R,,
6377,B4KZ9S-R,,
6378,BCM3TZ-R,2010-05-07,2023-03-31
6379,C0Y73V-R,2019-03-29,2021-10-15
6380,CC0BW7-R,,
6381,CHK9QJ-R,,
6382,CM3YRC-R,,
6383,CN4GVY-R,,
6384,D6ZG1F-R,,
6385,DHC1MJ-R,,
6386,DJ0LFF-R,,
6387,DTKZ1Y-R,,
6388,F5YZB7-R,,
6389,F78DK9-R,,
6390,FCL2HR-R,,
6391,FK9LZ7-R,,
6392,FMG2RM-R,,
6393,FWLWXW-R,,
6394,FY4WQ5-R,,
6395,G36G1V-R,,
6396,GRRK4R-R,,
6397,H2SFQ4-R,,
6398,H449YT-R,,
6399,H9N3Q3-R,,
6400,J19PPG-R,,
6401,J52FWK-R,,
6402,J95QR3-R,,
6403,JTCH2C-R,,
6404,K28PRH-R,,
6405,K55DHB-R,,
6406,K56KF4-R,,
6407,K7TFDS-R,,
6408,KB4DVH-R,,
6409,KKXYH4-R,,
6410,L474X3-R,,
6411,LZM393-R,,
6412,M2P20V-R,,
6413,N3VWMT-R,,
6414,PFW0PG-R,,
6415,PJS9MY-R,,
6416,QFPJ15-R,,
6417,QKRMPN-R,,
6418,QMX8DT-R,,
6419,QSQWXC-R,,
6420,R0499K-R,,
6421,R0C10R-R,,
6422,R98KF8-R,,
6423,RCG50C-R,,
6424,RT9H5M-R,,
6425,S2CJKS-R,,
6426,SLY2SH-R,,
6427,SNKCKK-R,,
6428,SXTDWV-R,,
6429,TH9988-R,,
6430,TMTMXZ-R,,
6431,TTHJD1-R,,
6432,V9941F-R,,
6433,W5C59W-R,,
6434,WSBP7P-R,,
6435,WTJ15D-R,,
6436,XFXKT9-R,,
6437,B2M67L-R,,
6438,BNLKX9-R,,
6439,BV9KGD-R,,
6440,C0GFJL-R,,
6441,C0YK6M-R,,
6442,D78BG7-R,,
6443,DSG8XD-R,,
6444,FD49WF-R,,
6445,FJ0T1W-R,,
6446,FQV0X3-R,,
6447,G065FL-R,,
6448,G25H2V-R,,
6449,GCVSC6-R,,
6450,GGKKM9-R,,
6451,GN6RRQ-R,,
6452,GV1PVJ-R,,
6453,GYFBQ0-R,,
6454,HLB52V-R,,
6455,HLCFS9-R,,
