Ticker,date,FF_PRICE_CLOSE_FP,ff_debt_entrpr_val,ff_tot_debt_tcap_std,ff_fix_assets_com_eq,ff_debt_eq,ff_debt_com_eq,ff_inven_curr_assets,ff_ltd_com_eq,ff_liabs_lease,ff_ltd_tcap,ff_sales_wkcap,ff_bps_gr,ff_oper_inc_tcap,ff_assets_gr,ff_fcf_yld,ff_mkt_val_gr,ff_earn_yld,ff_pbk_tang,ff_zscore,ff_entrpr_val_sales,ff_psales_dil,Implosion_Next_Year,CPI,Unemployment Rate
MUSE-US,2005-09-30,7.88,0.0,0.0,3.53157454936135,0.0,0.0,0.0,0.0,0.0,0.0,1.70007402707276,-0.986842105263153,2.99534439536827,17.050989439183,3.35902,116.428,-0.634518,6.52151,3.91599,2.99466,3.88468,0,0.013768485,5.0
MVII-US,1998-12-31,18.625,0.00477878,1.9657713334918,22.4838154353466,2.00518875930461,2.00518875930461,0.0,1.72635356302888,0.353,1.69241739957214,28.5626255860683,28.6739907169332,38.333729498455,14.8021508599693,-0.751189,10.9527,5.42282,4.34811,8.08882,0.238716,0.242759,0,0.001828154,4.4
MVIS,2010-12-31,14.88,0.00265359,1.79029283433044,19.0949480144735,1.82292859432968,1.82292859432968,21.9917463075586,1.2504007694774,0.114,1.22801493410103,0.303495966192854,-54.8927972224133,-217.417120237506,-34.1882098027496,-28.3972,-32.2047,-27.957,9.72429,-10.3875,31.6425,35.7214,1,0.004016576,9.3
MVIS,2021-12-31,5.01,0.00901238,5.26864104179794,7.62988452737819,5.56166521808539,5.56166521808539,1.49041279410533,4.44241445979743,5.009,4.20835958832178,0.0233714755814823,592.729475916389,-36.8569628229364,379.809144836226,-3.8681,0.0871172,-5.36727,7.3106,21.4061,278.328,321.967,1,0.00780737,3.9
MVK-US,2005-12-31,39.86,0.21627,45.0691655078517,54.2093582849965,82.0471160224113,82.0471160224113,60.2535213346024,48.8990149173688,0.751,26.8606369525508,5.7960040388168,9.92515072916845,24.9839865496708,21.5637491433377,4.32396,13.8857,9.63372,4.22486,4.42626,1.2046,0.957006,0,0.0,4.9
MVST,2021-12-31,5.66,0.222168,17.6718830738318,36.8512796018046,21.4651855692022,21.4651855692022,8.5657353602998,10.6519896664909,0.0,8.76958250759203,0.286200688496682,-71.0396370281681,-24.0008680024793,252.423385745547,-14.9272,178.762,-22.2491,2.52151,2.55314,4.3656,6.92329,1,0.00780737,3.9
MWA-US,2022-09-30,10.27,0.242941,41.4435695538058,48.9466606902734,70.7754370237562,70.7754370237562,40.9852941176471,69.9985059016883,22.4,40.9886264216973,2.84145785876993,-2.37899321261826,10.9886264216973,-1.31093544137023,-2.3973,-33.4249,4.72055,7.63971,2.08866,1.56314,1.30083,0,0.004127726,3.5
MWIV-US,2014-09-30,148.4,0.0397539,13.4696471755441,9.98266221577281,15.5663842060947,15.5663842060947,51.0572008017363,0.0,0.0,0.0,9.35113193993519,17.255152984744,20.8601172636641,29.8248718156388,2.31294,-0.147812,3.80728,5.244,6.20713,0.65988,0.634463,0,7.16e-05,5.9
MWV-US,2014-12-31,44.39,0.203715,36.5197034724932,105.162876459742,57.5291948371235,57.5291948371235,34.0932117527862,55.0092194222495,153.0,34.9200156067109,5.95767195767196,-13.9197356810658,11.8025751072961,-8.95478852698104,-4.04341,15.2081,3.44672,3.24953,1.8121,1.63221,1.35299,0,-0.003084609,5.6
MX-US,2022-12-31,9.39,0.0280211,1.30038681955029,27.0959213178467,1.31751967170614,1.31751967170614,13.759830458809,0.97021391885611,4.154,0.957597384933863,1.19119914111106,-1.47638688597331,1.51408272129168,-10.7438708758764,-4.3284,-57.0211,-1.90841,0.965487,4.58503,0.58154,1.21659,0,0.001312802,3.5
MXCT-US,2022-12-31,5.46,0.0467805,5.95970334230534,13.2214711191051,6.33739317518168,6.33739317518168,3.40148620782332,6.27565291895961,15.9381,5.9016426221969,0.186883786797568,-4.5243347076101,-10.1018987855016,0.89166549345346,-7.86479,-45.7852,-4.24542,2.20144,10.4212,7.77316,12.5458,0,0.001312802,3.5
MXIM-US,2021-06-30,102.66,0.0394306,30.242966087307,24.9223076732038,43.3547190741492,43.3547190741492,7.37703466287169,42.8961811965529,40.886,29.9231036645296,1.01997541237355,44.8027583409391,27.609601531921,24.6272080341597,2.62938,74.5607,2.97497,15.4337,10.5483,10.0906,10.5631,0,0.007878738,5.9
MXL-US,2022-12-31,33.95,0.0577649,18.7021625415873,15.8981940758592,23.0045018739327,23.0045018739327,28.5095289847352,21.4537578450143,23.353,17.4414411815612,5.0453165674344,34.8103063756456,22.2743466220504,12.7034756665337,13.0755,-53.8138,4.55523,10.2692,4.7767,2.40451,2.45028,0,0.001312802,3.5
MXO-US,2005-12-31,6.94,0.330965,51.2633823162611,60.6424918440717,105.184530138958,105.184530138958,18.0860777621166,104.12335525126,0.013,50.746201568288,11.2555608920574,-7.48301945044766,-0.704733684525032,2.99458063149193,-6.04456,39.1379,-2.44957,28.2734,1.4378,0.451748,0.451657,0,0.0,4.9
MXPT-US,2016-12-31,6.0,0.641928,41.6266638399685,52.2076372315036,71.311092663692,71.311092663692,0.0,0.0,0.0,0.0,7.61498391297687,-26.2943028101672,-25.4569408059118,-16.7505545923979,-38.7212,-11.3194,-45.1667,1.03241,0.696176,0.28719,0.265273,0,0.002524522,4.7
MXWL-US,2018-12-31,2.07,0.588044,29.773329819067,26.9088540804274,42.3960437571061,42.3960437571061,29.3955755923674,41.9125520195163,0.0,29.4337896711577,1.05087128252788,-30.947230393274,-31.4152157397789,-20.2786068682777,-75.1582,-55.5643,-49.401,1.43396,-1.27702,0.72202,0.938925,0,0.000684894,3.9
MY-US,2015-12-31,2.32,0.964531,48.3588346526469,24.2034386071024,93.6439647158764,93.6439647158764,26.162717128628,0.0,0.0,0.0,10.9804582816683,-4.32701334956124,2.62134067760579,25.5222057405981,-0.823058,34.0079,11.0431,0.642861,0.635405,0.600697,0.311886,0,-0.001075553,5.0
MYE-US,2022-12-31,22.23,0.142772,34.044687478298,50.8815374356055,51.617809357049,51.617809357049,36.2941133017375,49.006929847481,31.705,32.3226737381973,7.53105613462263,21.7038283040539,21.7539590883487,11.9874357392132,3.48861,11.8229,7.36887,7.40879,3.97052,1.03061,0.909191,0,0.001312802,3.5
MYGN-US,2022-12-31,14.51,0.121075,14.0667442762903,21.1447279295552,16.3693836080379,16.3693836080379,7.319737800437,14.7776021675322,130.9,12.6988746604579,4.93740902474527,-9.82541847489151,-11.476523088863,-6.81287584011319,-13.0226,-46.639,-9.57684,5.3726,1.59277,1.76534,1.72392,0,0.001312802,3.5
MYK-US,2004-12-31,14.17,0.000111938,0.0198844492559902,24.1474688322929,0.0198884039555826,0.0198884039555826,17.5001568676664,0.0,0.0,0.0,1.68877652306938,17.9617657940733,12.6881197780306,23.3905487543875,6.51841,-9.0554,4.79887,2.49242,6.26481,1.66791,2.11842,0,0.0,5.4
MYMD,2017-12-31,51.4560001317274,0.0,0.0,4.055173527166,0.0,0.0,12.1865265996896,0.0,0.0,0.0,0.559971503266141,-78.897188179594,-87.5668125277213,83.6321241617925,-403.583,-42.8026,-582.09,1.26962,-14.936,-0.722182,0.379266,1,0.002106889,4.1
MYPS-US,2022-12-31,3.88,0.0426861,5.09537144005224,10.9469324838826,5.36893881506915,5.36893881506915,0.0,3.85692973838373,11.66,3.66040484203124,2.04690893194574,-4.82715315232894,-4.72807524235271,5.90543656150327,4.29811,2.81715,-3.57217,2.88013,7.10294,1.30978,1.71545,0,0.001312802,3.5
MYRG-US,2022-12-31,92.07,0.046979,11.7446423704488,47.0758657622278,13.3075687254552,13.3075687254552,0.0,10.4671545876473,23.158,9.23782471496607,13.4712243262243,9.9164563939166,17.8068811451456,24.3451985296298,5.78425,-18.2313,5.33344,4.27422,4.0133,0.527451,0.519637,0,0.001312802,3.5
MYTE-US,2022-06-30,9.88,0.0303919,4.85063027780919,9.1199929575344,5.09791112130415,5.09791112130415,55.6170719742098,3.89582710746942,17.58133265,3.70685492056336,2.94864030173775,-1.56488683570351,0.935797618058441,5.00579197937482,5.55964,-67.4583,-1.04251,2.89498,4.07455,0.974728,1.0979,0,0.011879094,3.6
MZOR-US,2017-12-31,51.6,0.0,0.0,3.80000527412252,0.0,0.0,6.6654285762523,0.0,0.0,0.0,0.638971695050323,60.2958173872522,-12.1331188523509,58.3511634935026,-0.650936,157.468,-0.484496,12.015,46.4283,17.9391,19.5263,0,0.002106889,4.1
NADX-US,2009-12-31,10.1,0.321445,21.5403866830651,31.4145427194216,27.454107345371,27.454107345371,22.2120325087929,22.2684801873262,0.0,17.4717636251997,17.3409604273318,6.23436464358116,9.88532228416071,-3.85093070947144,24.5004,125.804,10.099,4.83343,2.67362,0.518138,0.360953,0,0.000520176,9.9
NAFC-US,2012-12-31,21.3,0.575855,55.7438122655709,101.989277604769,125.957103671189,125.957103671189,57.9082639149568,125.192905269764,14.807,55.4056071863727,14.8963361689373,-27.2745205987727,11.5633287144325,-6.53316172581042,0.866572,-26.7288,-33.9906,1.01418,5.97888,0.134478,0.0573061,0,-0.000121082,7.9
NAII-US,2022-06-30,10.44,0.428742,26.4551934996095,74.8689561680976,35.9715318572074,35.9715318572074,42.3149089203346,35.6303660189788,22.047,26.2042837440388,3.14043189679349,16.0706420573097,9.03856698958143,21.3849236371497,-18.0752,-40.9262,16.6695,0.722923,3.24739,0.442163,0.382574,0,0.011879094,3.6
NAOV-US,2021-12-31,20.8,0.00265132,0.770198050927381,0.855377791858071,0.776176144463805,0.776176144463805,2.09781826900024,0.0,0.0,0.0,0.26323963348346,116.074132280507,-89.3272555800063,4.7757929274517,-16.6989,66.1082,-54.575,4.61234,-2.7614,10.9034,15.4391,0,0.00780737,3.9
NAPA-US,2022-07-31,18.34,0.104572,22.1660359937163,33.8152700349538,28.4786163427663,28.4786163427663,84.0684375929618,26.9429119070176,19.732,20.9707363559528,1.33268221480472,7.9647147965949,7.89537265990097,6.5638478696528,1.14323,-16.4229,2.8446,8.4642,4.16002,6.33534,5.67976,0,-0.000339296,3.5
NAPS-US,2008-03-31,1.48,0.0,0.0,4.64447241393618,0.0,0.0,0.0,0.0,0.0,0.0,3.63515016685206,-17.1471911121917,-24.7368639437905,-4.45415636372598,4.42463,-63.1716,-25.6757,2.00277,-0.46326,-0.0420334,0.505561,0,0.003578028,5.1
NARI-US,2022-12-31,63.56,0.0105367,7.18624315307074,17.3519551464981,7.74264871631311,7.74264871631311,7.70409430013833,7.42826173495571,30.976,6.89444878463528,1.04564653656222,62.3592610587733,-6.25410370607783,61.8247298919568,-0.684858,-25.2279,-0.87146,8.23405,24.9581,7.99082,8.7578,0,0.001312802,3.5
NATI-US,2022-12-31,36.9,0.109816,33.639347875625,28.0727672810183,50.6917078098889,50.6917078098889,35.6467285445474,47.3327255553902,30.588,31.4103053467977,2.88807230533315,-4.59251187047561,8.86600316958666,11.5155899450823,-3.12984,-16.3259,2.85528,14.2372,3.59999,3.2645,2.99152,0,0.001312802,3.5
NATR-US,2022-12-31,8.32,0.154609,11.8360170275773,43.600293901543,13.4250026241209,13.4250026241209,45.4487080872468,9.61827787691123,13.745,8.47985686964032,5.02722669049747,-6.68400494215657,10.0302301190697,-11.2394446719253,-1.40803,-56.4658,-0.242788,1.1116,3.86921,0.294108,0.381106,0,0.001312802,3.5
NBIX-US,2022-12-31,119.44,0.025244,14.0988883858961,8.52558847640239,16.4129289143928,16.4129289143928,2.41486068111455,5.47487996252489,93.5,4.70298274734671,1.62557326927277,22.2331887501381,12.6100296765756,15.8745476477684,2.73352,42.6016,1.30794,6.88528,11.1534,7.4586,7.93485,0,0.001312802,3.5
NBR-US,2022-12-31,154.87,0.59207,87.4550205452787,829.530892572556,697.131636292674,697.131636292674,12.7867338648022,695.292934658875,27.785,87.2243558030849,6.56494150650738,-45.5624962840678,1.50693711291658,-14.3974225046531,9.25805,119.15,-26.1667,3.95196,0.39795,1.63702,0.519275,0,0.001312802,3.5
NBRV-US,2021-12-31,14.97248892,-0.579448,13.0824372760138,0.436738519212745,15.0515463917526,15.0515463917526,18.0763720176914,7.99437675726336,0.0,6.94851743240336,0.498834700047243,-40.1598513957098,-79.06158357853,38.4574577309123,-229.497,-33.4124,-190.471,0.637048,-10.3311,-0.479599,0.898494,0,0.00780737,3.9
NBSC-US,2006-12-31,8.1,0.0207849,3.0362894567318,19.7559571264062,3.13136681725574,3.13136681725574,34.3612222533704,1.93551244574364,0.0,1.8767446854198,2.76087513262357,20.1861320581203,12.8365900794503,8.192131747484,-0.033468,22.0337,5.06173,2.06132,5.1079,0.901504,0.989865,0,0.005445545,4.4
NBTX-US,2021-12-31,8.1,0.219669,63.2907883106261,30.6683650531995,172.411209351116,172.411209351116,0.0,141.675408362056,6.1329196,52.007919399275,0.000184893396592716,-65.1389277575661,-71.1892291566049,-29.4413001360038,-13.1213,-50.351,-19.7469,9.29055,0.967612,20156.0,23802.5,0,0.00780737,3.9
NC-US,2022-12-31,38.0,0.142846,6.20275438762217,52.550085955322,6.61293873516861,6.61293873516861,27.4524110334976,5.51495903655092,7.547,5.17287967293569,1.11836011418684,18.5200341659882,0.0465728326607367,22.3305469027247,2.59696,7.13031,26.4684,0.700068,2.58779,0.817731,1.15909,0,0.001312802,3.5
NCH-US,2001-04-30,56.01,0.0535537,5.06800255808996,28.3881920211261,5.33856096432726,5.33856096432726,26.8913974918318,2.24195308605381,0.0,2.12833084630143,3.04222389315574,6.64303366051134,17.4222980174803,-0.241333019070947,7.53979,27.087,9.74826,1.44976,5.72242,0.326554,0.439284,0,0.001703578,4.4
NCIT-US,2016-12-31,13.95,0.0,0.0,5.53786951198181,0.0,0.0,0.0,0.0,0.0,0.0,18.2658206333919,6.32172001717995,18.9916039881056,-5.15414846095638,5.87613,3.13923,4.94624,2.92112,5.84742,0.595423,0.598568,0,0.002524522,4.7
NCNO-US,2022-01-31,45.83,0.01111,4.37494961799242,6.9169418100925,4.5751083011357,4.5751083011357,0.0,4.18461538461538,44.676,4.0015405698317,176.687096774196,114.194375373041,-5.49508719446111,130.9214928621,-0.498828,-25.0677,-1.11543,109.335,12.9264,16.0535,16.186,0,0.006094978,4.0
NCRA-US,2021-12-31,9.045000009045,0.00272767,2.93840309134233,1.49364219339506,3.02736037420828,3.02741114878265,23.9399800715081,0.0,0.0,0.0,2.31437869863795,61.0125796672475,-192.803797841839,39.5072347059589,0.58979,88.033,-17.4129,14.4127,13.8933,5.32315,5.55437,0,0.00780737,3.9
NCRX-US,2004-09-30,25.35,0.205734,40.4083808514277,21.7733595325508,67.8088318941,67.8088318941,15.374967324807,66.7066549459641,4.792,39.7515757621512,4.96062994831757,-62.1368540273739,12.9536816059139,-56.1873784319521,3.87741,16.7501,0.157791,19.2822,3.89292,0.883084,0.752695,0,0.003171247,5.4
NCST-US,2008-12-31,0.801944106925881,0.0,0.0,24.4524976535614,0.0,0.0,9.09262700387389,0.0,0.0,0.0,0.725887091174224,-17.7356992982263,-15.5177807904891,-18.5169301545839,58.3321,-44.7936,-19.9515,0.38836,2.04066,-0.414228,0.704441,0,-0.008233522,7.3
NDSN-US,2022-10-31,225.0,0.0623381,27.2741882365098,19.862533369654,37.5027621901389,37.5027621901389,33.8400541584913,19.4942849359847,101.952,14.1773769671827,8.66986424248915,8.20452598861231,22.2630133043661,0.775898248491615,2.5621,-13.0779,3.91502,80.172,7.76867,5.32878,5.0597,0,0.004883,3.7
NED-US,2013-06-30,1.48,0.0,0.0,28.1043279010809,0.0,0.0,1.01797425852141,0.0,0.0,0.0,0.469504865487013,6.21437160778705,-0.926420124280558,9.93763555049072,15.0107,10.43,5.08784,0.575012,2.09252,-0.599232,1.59577,0,0.002380408,7.5
NEGG,2021-12-31,10.3700000784517,0.0239064,35.1914512354816,73.2917744884059,54.3006314851295,54.3006314851295,55.8313836536731,43.6266591043748,84.307,28.273804639989,28.7501058668747,-31.6391701117354,11.5563227972672,10510.9789409341,-1.49751,25565.6,0.953713,19.4154,9.18092,1.88759,1.88637,1,0.00780737,3.9
NEM-US,2022-12-31,47.2,0.15545,24.404343410671,124.382556577452,32.2827322517309,32.2827322517309,26.9071373752878,31.6523716027695,555.0,23.9278181392079,3.32933964892728,-12.2260080358029,6.33153659870323,-5.13262991815403,-1.75088,-23.7994,-1.22479,2.15323,1.77962,3.36371,3.14035,0,0.001312802,3.5
NEO,2021-12-31,34.12,0.146248,35.6079317242826,19.0982940185531,55.2986302160922,55.2986302160922,3.43282837472194,54.5750746428916,72.36,35.1420193255745,0.814990004644307,44.1509762900976,-5.53180190559856,78.770448700175,-2.21995,-29.8235,-0.203986,30.5001,3.7975,8.65233,8.45108,1,0.00780737,3.9
NEOG-US,2022-05-31,26.46,0.000581695,0.162214489911346,12.8207497627832,0.162478053222204,0.162478053222204,19.5139422908178,0.000201493395118631,0.001788,0.000201166543182137,0.960297219803481,5.26639530318667,6.59506735360766,8.20145270694365,1.52575,-42.4939,1.6901,4.47672,17.4177,4.70181,5.42191,0,0.009206163,3.6
NEON,2017-12-31,7.431,0.0650097,19.9520936834635,36.8724371051757,24.9251911781004,24.9251911781004,17.3522506889864,18.6301673501053,1.681,14.9130589070263,1.64805278403605,66.9623011785625,-48.4740951029099,35.2880552406472,-15.8695,-51.5526,-12.1114,4.82562,-14.6597,3.37807,3.83769,1,0.002106889,4.1
NEOV-US,2022-06-30,3.84,0.0140703,30.0009093486389,0.0,42.8589986948003,42.8589986948003,54.2552211555337,2.05240361543376,0.0,1.43666386729929,1.67488374879256,-25.7126816792465,-153.92838612013,26.4589351144676,-1.47382,-34.5003,-7.35417,32.2451,25.4702,17.821,17.6441,0,0.011879094,3.6
NEPH,2009-12-31,140.39988768009,0.0,0.0,10.7252298263534,0.0,0.0,26.9723254853366,0.0,0.0,0.0,1.54082223508975,-29.1184774004823,-122.880490296221,-34.2913776015857,-8.54068,614.532,-6.41026,16.5739,-20.6519,11.239,11.6163,1,0.000520176,9.9
NEPT,2020-03-31,40.950012397313,0.0345843,3.21582250609284,42.7589658958643,3.322673720369,3.322673720369,23.4372829949941,0.794619279931427,0.801850563810728,0.769065752232508,1.46601081703307,57.3531318751596,-48.1479261632494,75.5834028281297,-32.4263,-54.4498,-43.4466,2.18306,1.53439,4.36197,4.73626,1,-0.004335617,4.4
NESR-US,2020-12-31,9.93,0.3301,29.6726487452528,46.3501640149678,42.1921886945086,42.1921886945086,18.2957860474324,32.6774146412742,0.0,22.9811601757391,5.35220178247172,5.82112525756211,5.02881822920545,10.8213943101577,4.88278,9.61871,5.66767,4.08969,1.53283,1.44715,1.05938,0,0.004685349,6.7
NET-US,2022-12-31,45.21,0.107504,71.6515943490735,67.144899385221,252.753524241783,252.753524241783,0.0,247.420684526671,107.624,70.1398193139199,0.654518011240163,-24.6047383535418,-11.3016712440171,9.09909526316877,-0.0547532,-64.932,-1.31077,33.6536,4.85496,15.0425,15.128,0,0.001312802,3.5
NETM-US,2007-12-31,6.0,0.0,0.0,6.86807849232563,0.0,0.0,0.0,0.0,0.0,0.0,2.27212431305666,-3.6169868481378,-3.37575286574704,-9.91700631427788,-7.95094,14.4049,-3.33333,3.55031,-1.76826,0.890687,1.59583,0,0.002898015,5.0
NEU-US,2022-12-31,311.10999,0.263328,58.8737309986946,99.5935241937705,143.153591192106,143.153591192106,52.9628184963825,140.756577523554,69.401,57.8879287093677,3.59888341894048,6.84751224586225,19.3729164643817,-5.92619866199506,-0.433602,-15.0099,8.92578,4.74345,3.60973,1.49909,1.12919,0,0.001312802,3.5
NEWA-US,2020-12-31,3.29,0.515783,46.0230790059792,58.253906954204,85.2643651368653,85.2643651368653,47.4992330021302,0.0967890756936696,0.037604,0.052243762918015,7.57308977673833,25.4202926870119,9.75781200831928,19.440977319606,-83.6256,6.12561,15.6413,0.918909,1.40868,1.25542,0.695123,0,0.004685349,6.7
NEWR-US,2022-03-31,66.88,0.137192,63.3823113906039,36.8241484456344,173.09205959641,173.09205959641,0.0,169.651445287322,49.809,62.1224379566516,1.38105083643204,-25.51591683724,-24.5042716324796,2.07683436303954,-0.183291,13.8489,-5.7965,31.1231,2.23227,5.18318,5.49942,0,0.010055866,3.6
NEX-US,2022-12-31,9.24,0.165153,34.3090684403374,93.9192499484124,52.2280132519917,52.2280132519917,9.14512785548508,47.1715454369372,25.192,30.9874276286136,18.7912808306839,49.3566997902859,31.5575004282823,18.4955072822711,10.1616,151.652,13.671,3.95591,3.9226,0.769854,0.710041,0,0.001312802,3.5
NEXA-US,2022-12-31,6.03,0.752483,53.7226558426453,159.624058325735,116.088459311698,116.088459311698,32.3893206222862,112.3095590555,1.36,51.9738811657214,9.44044781601107,4.03754182087767,12.9045972678126,-0.266145493957394,-22.0931,-23.2824,6.1476,1.87767,0.908262,0.73336,0.26322,0,0.001312802,3.5
NFLX-US,2022-12-31,294.88001,0.117622,44.9006330457492,17.4486645370131,81.4902884148022,81.4902884148022,0.0,79.7769605544023,2222.503,43.9566002408181,23.6732112865678,30.6866180366263,14.9376441384695,8.99435978690698,1.21624,-50.8998,3.37544,6.32051,4.39299,4.55312,4.20921,0,0.001312802,3.5
NGIM30-US,1998-12-31,1.4,0.0,0.0,0.0,0.0,0.0,0.544001256898211,0.0,0.0,0.0,0.264391696099375,14.7573190762987,1.21319866628923,11.4097073789841,8.87963,15.7021,3.57143,0.65486,27.2636,6.16433,10.0516,0,0.001828154,4.4
NGM,2021-12-31,17.71,0.0103647,3.02274716924437,4.20560886884137,3.11696514492905,3.11696514492905,0.0,1.60436410872137,5.385,1.55586823804062,0.244969725564205,8.51380235113828,-34.8719623008936,22.2900958233422,-5.1369,-35.4316,-8.81479,4.11361,11.1068,12.9605,17.5289,1,0.00780737,3.9
NGPS-US,2006-12-31,39.9102861562258,0.0014982,0.658711789890924,7.45075929353221,0.66307958180637,0.66307958180637,10.5816985755658,0.0,0.0,0.0,1.28780870974495,38.2203794497239,22.9570636601605,-20.1174896354619,3.27068,48.4067,5.61134,5.39823,24.3637,4.53322,5.14543,0,0.005445545,4.4
NGS-US,2021-12-31,10.47,0.00248908,0.12066301149474,96.688567674113,0.12080878301047,0.12080878301047,29.6898760425787,0.0919842312746386,0.217,0.0918732403310824,1.61561628555494,-1.46613608812523,-3.94250513347023,-2.01980160036828,1.88106,5.11998,-6.69532,0.562492,2.02884,1.58105,1.89391,0,0.00780737,3.9
NGVC-US,2022-09-30,10.79,0.626865,71.6285557170066,325.94729545863,252.467075706621,252.467075706621,80.8730271576852,226.982517392755,339.728,64.3982184542213,371.631991814463,9.16474770318694,6.16913031286304,1.22565369978277,12.8485,-3.83244,8.67841,1.72225,2.31046,0.57591,0.225941,0,0.004127726,3.5
NHHC-US,2007-07-31,12.51,0.0,0.0,3.45764340626848,0.0,0.0,0.0,0.0,0.0,0.0,2.95798296895438,2.36270657748718,10.8608072146659,6.00325066848425,3.60829,28.9691,4.07674,1.81685,10.1082,0.45094,0.648524,0,0.001780596,4.7
NHTC-US,2022-12-31,3.43,-0.156437,7.5983417779825,8.74558832326374,8.22316603856354,8.22316603856354,5.83486995654473,5.96000079759127,2.989,5.50713956701981,0.860294503878276,-15.6956191975729,-0.497466605251036,-15.7978750444817,-32.9574,-49.2604,0.798834,0.781227,1.97603,-0.536535,0.797429,0,0.001312802,3.5
NIKU-US,2005-01-31,19.7,0.00464714,1.75238095238095,2.9740209383482,1.78363706863125,1.78363706863125,0.0,0.610701822411788,0.315,0.6,1.19252635745385,472.088113050707,11.1561904761905,127.804784793533,2.51414,155.814,1.52284,5.72491,-0.926773,2.98676,3.97133,0,-0.000521648,5.3
NISN,2020-12-31,18.21,0.0365719,13.4543922200709,2.75939418383721,15.5460143101243,15.5460143101243,0.0,0.885095919356834,0.68013,0.766011622905542,1.24886357700263,22.7317495961864,11.2945059195257,27.4737926064612,0.887995,264.395,-3.90829,7.80729,9.2286,7.78523,8.06738,1,0.004685349,6.7
NIU,2021-12-31,16.11,0.0474143,21.4459227435608,38.8609027502412,27.3008403064166,27.3008403064166,16.1008295674143,1.10093020212918,2.18438639020302,0.864825543679909,4.77403776043497,45.1223977009995,12.5080516252102,35.6376863352941,0.580977,-41.3871,2.82868,5.58365,5.42766,1.98893,2.25018,1,0.00780737,3.9
NKE-US,2022-05-31,118.85,0.0660845,45.2450910133295,50.5006216870624,82.6320266998233,82.6320266998233,29.8443979725658,76.5460375629867,2777.0,41.912713200516,2.67642853057256,20.2247788179398,24.2905260140462,6.83889772125066,1.35445,-13.2912,3.1581,12.6921,6.82911,4.08347,4.09137,0,0.009206163,3.6
NKID-US,2000-01-31,4.75,0.114601,8.81515877771121,59.4065708418891,9.66735112936345,9.66735112936345,86.6393421493568,1.41478439425051,0.0,1.29006890353505,8.82601307189542,29.3163931148554,6.20131815458358,17.1284634760705,-37.2225,-31.445,26.3158,0.741823,3.73965,0.304224,0.272995,0,0.002962085,4.0
NKTR,2021-12-31,13.51,0.143233,30.0052843070502,26.1269918823619,42.8679279714146,42.8679279714146,1.98609569610134,40.301217940039,125.736,28.2087229179264,0.143454005667381,-38.7532493584868,-45.9521486940139,-27.397130299779,-17.2693,-18.1566,-21.1532,4.1553,-0.578778,19.9564,24.3002,1,0.00780737,3.9
NL-US,2022-12-31,6.81,0.00236291,0.130667712008363,7.50856993327228,0.1308386759126,0.1308386759126,16.1315268497897,0.1308386759126,0.0,0.130667712008363,1.02869389065935,5.40135528684392,4.68600548804391,2.30058776956211,-2.26141,-7.94846,10.1821,0.936458,2.34117,1.27042,1.99567,0,0.001312802,3.5
NLCS-US,2000-01-31,36.0625,0.00153015,0.642044188169994,47.7983848792278,0.646193032982619,0.646193032982619,15.142806952746,0.186694067759816,0.0,0.185495409348106,12.4222064365911,18.5107460140229,25.0159971816201,28.6519473282001,2.54109,-3.07931,3.60485,5.38191,6.42871,1.85404,1.89345,0,0.002962085,4.0
NMBL-US,2017-01-31,8.57,0.0,0.0,47.8912454452023,0.0,0.0,7.8359394807226,0.0,0.0,0.0,2.99827966278412,-36.4390545097605,-146.330000934317,0.383120973989359,-5.45475,41.1553,-21.5869,7.18309,0.150722,1.36082,1.82089,0,0.004043077,4.7
NMTC-US,2022-09-30,1.69,0.0126029,2.06882452387313,5.56990551378519,2.11252926273931,2.11252926273931,5.7863971235314,1.24480913051609,0.119556,1.21905608702125,0.233559955553959,8.53216052776252,-95.5122633640793,61.5244121808464,-28.8295,-42.2298,-36.9822,2.88713,-1.83596,7.59378,12.7533,0,0.004127726,3.5
NN,2021-12-31,8.76,0.0,0.0,22.2605720459798,0.0,0.0,0.0,0.0,0.0,0.0,0.00765664512503512,-85.1325735817843,-42.447252318497,-32.9959872959221,-23.7187,236.282,-76.7934,8.82256,6.99188,139.343,270.504,1,0.00780737,3.9
NNBR-US,2022-12-31,1.5,0.644788,46.2392195673689,131.184770003865,86.009204470743,115.885517330241,42.0876369327074,109.859124683245,55.239,43.8346421946026,4.41775470795614,-18.4855853659941,-4.51824908208338,-5.69399811086495,-15.2716,-62.7097,-55.1933,0.580244,0.538083,0.671226,0.134379,0,0.001312802,3.5
NNCI-US,2002-12-31,1.25,0.00565759,1.1231850592973,22.5271047802403,1.13594168823326,1.13594168823326,0.0,0.186030827031498,0.003983,0.183941700225367,3.70839588037959,116.395155836971,36.4176395610891,32.3038715324731,21.7188,-83.3763,12.0,3.55107,2.53224,0.630482,1.11597,0,0.001652893,6.0
NNDM,2018-12-31,11.1,0.0,0.0,33.3932699717442,0.0,0.0,35.5180667958489,0.0,0.0,0.0,0.981175690432488,-98.8981403342137,-97.2435397923114,-5.42063947924216,-1.4444,-43.6682,-1.51532,111.79,162.204,199.707,200.449,1,0.000684894,3.9
